#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.252853;-0.000150;0.000011;0.000427;0.000243;0.000167;0.000181;-0.000193;-0.000341;0.000117;0.000067;-0.000135;0.000683;3.526573;32.085732;-1.934399;4.783228;41.905019;0.544075;-0.035209;0.439164;-0.004255;0.439859;-0.004392
0.252953;-0.000179;0.000017;0.000404;0.000274;0.000153;0.000161;-0.000172;-0.000327;0.000114;0.000074;-0.000173;0.000699;3.526573;32.085732;-1.934399;4.779413;40.671669;0.542598;-0.037843;0.439165;-0.004255;0.439843;-0.004393
0.253053;-0.000187;0.000017;0.000395;0.000281;0.000143;0.000147;-0.000158;-0.000320;0.000118;0.000077;-0.000183;0.000705;3.530388;32.085732;-1.930585;4.779413;40.380116;0.541313;-0.036909;0.439165;-0.004255;0.439839;-0.004396
0.253153;-0.000160;0.000006;0.000412;0.000245;0.000144;0.000140;-0.000154;-0.000323;0.000132;0.000071;-0.000141;0.000693;3.530388;32.085732;-1.930585;4.783228;41.511289;0.540439;-0.029616;0.439164;-0.004255;0.439857;-0.004399
0.253253;-0.000133;-0.000004;0.000431;0.000210;0.000145;0.000136;-0.000151;-0.000327;0.000145;0.000064;-0.000101;0.000681;3.526573;32.085732;-1.934399;4.779413;42.661679;0.539961;-0.023359;0.439165;-0.004255;0.439877;-0.004397
0.253353;-0.000105;-0.000014;0.000450;0.000175;0.000149;0.000134;-0.000152;-0.000333;0.000157;0.000057;-0.000061;0.000668;3.530388;32.089539;-1.934399;4.779413;43.820766;0.539870;-0.018013;0.439167;-0.004256;0.439897;-0.004392
0.253453;-0.000076;-0.000024;0.000470;0.000141;0.000154;0.000136;-0.000156;-0.000340;0.000168;0.000051;-0.000022;0.000654;3.530388;32.089539;-1.930585;4.779413;45.050473;0.539873;-0.013387;0.439167;-0.004255;0.439915;-0.004380
0.253553;-0.000067;-0.000026;0.000476;0.000130;0.000158;0.000139;-0.000160;-0.000343;0.000170;0.000047;-0.000013;0.000649;3.530388;32.089539;-1.930585;4.779413;45.188305;0.540484;-0.012762;0.439167;-0.004255;0.439916;-0.004366
0.253653;-0.000090;-0.000015;0.000458;0.000165;0.000155;0.000141;-0.000161;-0.000340;0.000159;0.000054;-0.000057;0.000661;3.530388;32.089539;-1.930585;4.779413;43.985637;0.541392;-0.018342;0.439167;-0.004255;0.439895;-0.004355
0.253753;-0.000113;-0.000004;0.000440;0.000200;0.000154;0.000146;-0.000163;-0.000338;0.000147;0.000059;-0.000102;0.000673;3.526573;32.085732;-1.934399;4.779413;42.869072;0.542297;-0.024825;0.439165;-0.004255;0.439875;-0.004351
0.253853;-0.000136;0.000008;0.000424;0.000236;0.000155;0.000152;-0.000168;-0.000337;0.000134;0.000066;-0.000147;0.000686;3.530388;32.085732;-1.934399;4.779413;41.770757;0.543489;-0.031929;0.439165;-0.004256;0.439859;-0.004352
0.253953;-0.000159;0.000019;0.000408;0.000273;0.000157;0.000161;-0.000175;-0.000338;0.000120;0.000072;-0.000192;0.000698;3.530388;32.085732;-1.934399;4.779413;40.658584;0.545140;-0.039826;0.439165;-0.004256;0.439843;-0.004358
0.254053;-0.000163;0.000025;0.000408;0.000287;0.000165;0.000174;-0.000189;-0.000346;0.000112;0.000075;-0.000208;0.000702;3.530388;32.085732;-1.930585;4.783228;40.582582;0.546795;-0.044000;0.439164;-0.004255;0.439844;-0.004366
0.254153;-0.000136;0.000016;0.000432;0.000255;0.000180;0.000189;-0.000206;-0.000361;0.000116;0.000068;-0.000169;0.000689;3.518944;32.081909;-1.945844;4.764154;41.770118;0.548321;-0.040710;0.439171;-0.004256;0.439876;-0.004378
0.254253;-0.000113;0.000005;0.000452;0.000221;0.000187;0.000192;-0.000212;-0.000370;0.000123;0.000062;-0.000127;0.000680;3.530388;32.085732;-1.938214;4.775599;42.885365;0.548404;-0.035424;0.439167;-0.004257;0.439895;-0.004385
0.254353;-0.000091;-0.000008;0.000469;0.000186;0.000189;0.000186;-0.000208;-0.000374;0.000134;0.000055;-0.000083;0.000672;3.522759;32.085732;-1.938214;4.767969;43.952591;0.547609;-0.028809;0.439171;-0.004255;0.439919;-0.004384
0.254453;-0.000071;-0.000022;0.000484;0.000150;0.000185;0.000172;-0.000195;-0.000373;0.000148;0.000049;-0.000038;0.000664;3.526573;32.085732;-1.938214;4.775599;44.943062;0.545986;-0.021061;0.439167;-0.004256;0.439932;-0.004379
0.254553;-0.000069;-0.000029;0.000484;0.000136;0.000177;0.000156;-0.000178;-0.000366;0.000156;0.000046;-0.000022;0.000664;3.526573;32.089539;-1.938214;4.779413;44.978981;0.544443;-0.017079;0.439167;-0.004256;0.439932;-0.004368
0.254653;-0.000098;-0.000023;0.000461;0.000167;0.000162;0.000138;-0.000157;-0.000351;0.000152;0.000053;-0.000060;0.000680;3.530388;32.089539;-1.934399;4.779413;43.777708;0.542828;-0.019027;0.439167;-0.004256;0.439910;-0.004358
0.254753;-0.000124;-0.000015;0.000437;0.000198;0.000147;0.000122;-0.000138;-0.000336;0.000148;0.000059;-0.000099;0.000695;3.526573;32.085732;-1.934399;4.775599;42.651682;0.541269;-0.021470;0.439167;-0.004255;0.439890;-0.004350
0.254853;-0.000150;-0.000007;0.000415;0.000230;0.000134;0.000111;-0.000122;-0.000324;0.000143;0.000065;-0.000139;0.000709;3.526573;32.085732;-1.934399;4.779413;41.531652;0.539878;-0.024709;0.439165;-0.004255;0.439868;-0.004346
0.254953;-0.000174;0.000003;0.000393;0.000263;0.000123;0.000102;-0.000110;-0.000312;0.000137;0.000071;-0.000180;0.000721;3.530388;32.085732;-1.934399;4.779413;40.394296;0.538991;-0.028772;0.439165;-0.004256;0.439848;-0.004347
0.255053;-0.000179;0.000006;0.000387;0.000272;0.000117;0.000098;-0.000104;-0.000308;0.000136;0.000074;-0.000192;0.000724;3.526573;32.089539;-1.934399;4.779413;40.186945;0.538430;-0.029498;0.439167;-0.004255;0.439845;-0.004348
0.255153;-0.000150;-0.000003;0.000406;0.000238;0.000121;0.000102;-0.000107;-0.000314;0.000147;0.000067;-0.000152;0.000709;3.530388;32.085732;-1.934399;4.779413;41.419753;0.538221;-0.024106;0.439165;-0.004256;0.439863;-0.004350
0.255253;-0.000121;-0.000012;0.000426;0.000204;0.000127;0.000108;-0.000113;-0.000322;0.000156;0.000061;-0.000112;0.000694;3.530388;32.085732;-1.934399;4.779413;42.718552;0.538298;-0.019456;0.439165;-0.004256;0.439882;-0.004348
0.255353;-0.000092;-0.000019;0.000447;0.000171;0.000135;0.000117;-0.000122;-0.000331;0.000163;0.000055;-0.000072;0.000679;3.530388;32.085732;-1.934399;4.779413;44.060702;0.538679;-0.015648;0.439165;-0.004256;0.439902;-0.004343
0.255453;-0.000062;-0.000027;0.000469;0.000139;0.000145;0.000129;-0.000133;-0.000342;0.000170;0.000048;-0.000033;0.000663;3.526573;32.085732;-1.934399;4.779413;45.399115;0.539268;-0.012601;0.439165;-0.004255;0.439921;-0.004332
0.255553;-0.000052;-0.000028;0.000477;0.000131;0.000153;0.000141;-0.000144;-0.000349;0.000169;0.000044;-0.000024;0.000656;3.530388;32.089539;-1.934399;4.779413;45.729035;0.540205;-0.013363;0.439167;-0.004256;0.439926;-0.004322
0.255653;-0.000075;-0.000015;0.000462;0.000168;0.000154;0.000151;-0.000151;-0.000349;0.000154;0.000051;-0.000067;0.000666;3.530388;32.085732;-1.930585;4.779413;44.754092;0.541297;-0.020102;0.439165;-0.004255;0.439907;-0.004316
0.255753;-0.000097;-0.000003;0.000447;0.000205;0.000157;0.000164;-0.000160;-0.000351;0.000139;0.000058;-0.000110;0.000677;3.530388;32.085732;-1.934399;4.779413;43.846523;0.542531;-0.027304;0.439165;-0.004256;0.439893;-0.004318
0.255853;-0.000123;0.000008;0.000431;0.000242;0.000157;0.000170;-0.000164;-0.000350;0.000124;0.000063;-0.000150;0.000689;3.522759;32.085732;-1.938214;4.771784;42.757254;0.543719;-0.034210;0.439169;-0.004255;0.439881;-0.004322
0.255953;-0.000151;0.000017;0.000412;0.000277;0.000152;0.000170;-0.000160;-0.000345;0.000112;0.000070;-0.000189;0.000704;3.522759;32.081909;-1.938214;4.771784;41.666289;0.543796;-0.039894;0.439167;-0.004255;0.439863;-0.004330
0.256054;-0.000163;0.000017;0.000404;0.000287;0.000143;0.000159;-0.000146;-0.000338;0.000111;0.000073;-0.000195;0.000712;3.522759;32.085732;-1.938214;4.771784;41.485560;0.542309;-0.039105;0.439169;-0.004255;0.439864;-0.004339
0.256154;-0.000142;0.000005;0.000420;0.000250;0.000139;0.000148;-0.000134;-0.000337;0.000125;0.000067;-0.000148;0.000701;3.526573;32.085732;-1.930585;4.779413;42.674901;0.540354;-0.030812;0.439165;-0.004254;0.439880;-0.004344
0.256254;-0.000118;-0.000008;0.000436;0.000213;0.000136;0.000139;-0.000124;-0.000336;0.000139;0.000061;-0.000102;0.000690;3.530388;32.085732;-1.934399;4.779413;43.844274;0.538735;-0.023284;0.439165;-0.004256;0.439898;-0.004346
0.256354;-0.000094;-0.000019;0.000452;0.000177;0.000134;0.000131;-0.000117;-0.000337;0.000153;0.000055;-0.000057;0.000677;3.530388;32.089539;-1.934399;4.779413;45.023619;0.537509;-0.016619;0.439167;-0.004256;0.439916;-0.004341
0.256454;-0.000067;-0.000029;0.000469;0.000142;0.000134;0.000127;-0.000114;-0.000339;0.000165;0.000048;-0.000014;0.000664;3.534203;32.085732;-1.930585;4.779413;46.231703;0.536687;-0.010780;0.439165;-0.004256;0.439930;-0.004329
0.256554;-0.000060;-0.000032;0.000473;0.000130;0.000132;0.000124;-0.000110;-0.000337;0.000169;0.000045;0;0.000657;3.530388;32.085732;-1.930585;4.779413;46.438617;0.536284;-0.008941;0.439165;-0.004255;0.439928;-0.004314
0.256654;-0.000085;-0.000021;0.000453;0.000164;0.000124;0.000120;-0.000104;-0.000329;0.000161;0.000052;-0.000041;0.000669;3.530388;32.089539;-1.934399;4.779413;45.323841;0.535946;-0.012988;0.439167;-0.004256;0.439908;-0.004305
0.256754;-0.000108;-0.000010;0.000434;0.000198;0.000119;0.000120;-0.000100;-0.000322;0.000151;0.000058;-0.000083;0.000680;3.530388;32.089539;-1.934399;4.779413;44.239780;0.535889;-0.017854;0.439167;-0.004256;0.439888;-0.004301
0.256854;-0.000132;0.000002;0.000417;0.000233;0.000115;0.000123;-0.000101;-0.000317;0.000140;0.000065;-0.000125;0.000690;3.526573;32.085732;-1.934399;4.775599;43.227675;0.536064;-0.023422;0.439167;-0.004255;0.439870;-0.004300
0.256954;-0.000155;0.000014;0.000400;0.000268;0.000112;0.000128;-0.000103;-0.000314;0.000128;0.000071;-0.000168;0.000701;3.530388;32.089539;-1.934399;4.779413;42.172634;0.536630;-0.029849;0.439167;-0.004256;0.439852;-0.004306
0.257054;-0.000159;0.000020;0.000398;0.000280;0.000116;0.000138;-0.000113;-0.000319;0.000122;0.000075;-0.000181;0.000702;3.526573;32.089539;-1.934399;4.775599;42.108974;0.537672;-0.032907;0.439169;-0.004255;0.439854;-0.004312
0.257154;-0.000130;0.000013;0.000421;0.000249;0.000129;0.000155;-0.000131;-0.000333;0.000128;0.000069;-0.000141;0.000686;3.530388;32.085732;-1.934399;4.779413;43.376995;0.539121;-0.029907;0.439165;-0.004256;0.439871;-0.004320
0.257254;-0.000101;0.000007;0.000446;0.000217;0.000143;0.000173;-0.000152;-0.000349;0.000132;0.000062;-0.000102;0.000670;3.526573;32.085732;-1.934399;4.779413;44.636022;0.540937;-0.027445;0.439165;-0.004255;0.439893;-0.004323
0.257354;-0.000073;0.000002;0.000471;0.000186;0.000159;0.000193;-0.000175;-0.000367;0.000136;0.000056;-0.000064;0.000654;3.530388;32.081909;-1.934399;4.775599;45.926060;0.542798;-0.025537;0.439165;-0.004256;0.439915;-0.004326
0.257454;-0.000044;-0.000004;0.000498;0.000156;0.000177;0.000216;-0.000201;-0.000387;0.000138;0.000048;-0.000025;0.000639;3.530388;32.085732;-1.934399;4.779413;47.209663;0.544992;-0.024302;0.439165;-0.004256;0.439939;-0.004326
0.257554;-0.000037;-0.000004;0.000508;0.000149;0.000188;0.000231;-0.000218;-0.000398;0.000134;0.000044;-0.000015;0.000635;3.522759;32.081909;-1.942029;4.767969;47.372337;0.546934;-0.025449;0.439169;-0.004256;0.439949;-0.004324
0.257654;-0.000066;0.000006;0.000490;0.000185;0.000186;0.000232;-0.000220;-0.000397;0.000121;0.000051;-0.000055;0.000651;3.526573;32.085732;-1.938214;4.771784;46.126855;0.548219;-0.030801;0.439169;-0.004256;0.439933;-0.004326
0.257754;-0.000099;0.000014;0.000468;0.000217;0.000174;0.000219;-0.000207;-0.000387;0.000113;0.000057;-0.000091;0.000670;3.522759;32.081909;-1.938214;4.767969;44.740985;0.548071;-0.034109;0.439169;-0.004255;0.439914;-0.004329
0.257854;-0.000131;0.000021;0.000445;0.000248;0.000160;0.000202;-0.000189;-0.000374;0.000107;0.000064;-0.000128;0.000688;3.526573;32.085732;-1.934399;4.775599;43.377979;0.547340;-0.036751;0.439167;-0.004255;0.439893;-0.004334
0.257954;-0.000161;0.000029;0.000421;0.000280;0.000146;0.000185;-0.000172;-0.000362;0.000103;0.000071;-0.000166;0.000706;3.530388;32.081909;-1.934399;4.775599;42.030335;0.546619;-0.039756;0.439165;-0.004256;0.439872;-0.004342
0.258054;-0.000171;0.000031;0.000413;0.000288;0.000137;0.000172;-0.000160;-0.000355;0.000105;0.000074;-0.000176;0.000713;3.526573;32.085732;-1.934399;4.779413;41.729114;0.545732;-0.039061;0.439165;-0.004255;0.439870;-0.004349
0.258154;-0.000146;0.000021;0.000431;0.000252;0.000137;0.000165;-0.000156;-0.000358;0.000117;0.000068;-0.000134;0.000702;3.530388;32.085732;-1.934399;4.779413;42.781901;0.545181;-0.032061;0.439165;-0.004256;0.439890;-0.004356
0.258254;-0.000120;0.000012;0.000449;0.000216;0.000138;0.000161;-0.000157;-0.000362;0.000130;0.000061;-0.000093;0.000691;3.526573;32.081909;-1.934399;4.775599;43.858408;0.545047;-0.025859;0.439165;-0.004255;0.439910;-0.004356
0.258354;-0.000094;0.000004;0.000467;0.000181;0.000141;0.000160;-0.000160;-0.000367;0.000141;0.000055;-0.000053;0.000678;3.530388;32.085732;-1.934399;4.779413;44.922350;0.545136;-0.020522;0.439165;-0.004256;0.439929;-0.004354
0.258454;-0.000066;-0.000004;0.000487;0.000146;0.000146;0.000162;-0.000166;-0.000375;0.000152;0.000048;-0.000013;0.000665;3.526573;32.085732;-1.934399;4.783228;46.036193;0.545560;-0.015880;0.439164;-0.004255;0.439946;-0.004345
0.258554;-0.000058;-0.000004;0.000493;0.000136;0.000148;0.000165;-0.000172;-0.000378;0.000154;0.000044;-0.000004;0.000660;3.530388;32.085732;-1.934399;4.779413;46.131372;0.546448;-0.015252;0.439165;-0.004256;0.439950;-0.004335
0.258654;-0.000082;0.000008;0.000476;0.000170;0.000145;0.000167;-0.000176;-0.000376;0.000143;0.000051;-0.000048;0.000672;3.526573;32.085732;-1.934399;4.779413;44.812501;0.548014;-0.020734;0.439165;-0.004255;0.439929;-0.004327
0.258754;-0.000106;0.000020;0.000459;0.000205;0.000144;0.000171;-0.000182;-0.000374;0.000131;0.000057;-0.000092;0.000685;3.530388;32.085732;-1.934399;4.783228;43.568129;0.549788;-0.026947;0.439164;-0.004256;0.439909;-0.004327
0.258854;-0.000129;0.000033;0.000443;0.000241;0.000144;0.000179;-0.000190;-0.000375;0.000118;0.000062;-0.000137;0.000698;3.530388;32.089539;-1.934399;4.783228;42.380132;0.551902;-0.034113;0.439165;-0.004256;0.439895;-0.004331
0.258954;-0.000153;0.000046;0.000428;0.000278;0.000146;0.000189;-0.000202;-0.000376;0.000104;0.000068;-0.000182;0.000710;3.530388;32.085732;-1.934399;4.779413;41.143733;0.554570;-0.042176;0.439165;-0.004256;0.439880;-0.004339
0.259054;-0.000157;0.000053;0.000428;0.000292;0.000153;0.000203;-0.000220;-0.000384;0.000096;0.000071;-0.000198;0.000714;3.530388;32.085732;-1.930585;4.775599;40.975933;0.556955;-0.046558;0.439167;-0.004255;0.439886;-0.004349
0.259154;-0.000130;0.000047;0.000452;0.000261;0.000168;0.000220;-0.000242;-0.000400;0.000099;0.000065;-0.000160;0.000701;3.515130;32.081909;-1.945844;4.764154;42.127078;0.558740;-0.043374;0.439171;-0.004255;0.439917;-0.004362
0.259254;-0.000107;0.000037;0.000472;0.000228;0.000174;0.000222;-0.000250;-0.000409;0.000106;0.000058;-0.000118;0.000693;3.522759;32.081909;-1.938214;4.775599;43.093044;0.559335;-0.038145;0.439165;-0.004255;0.439935;-0.004370
0.259354;-0.000085;0.000026;0.000491;0.000193;0.000176;0.000219;-0.000251;-0.000414;0.000115;0.000051;-0.000075;0.000685;3.518944;32.081909;-1.942029;4.764154;44.020537;0.559232;-0.031946;0.439171;-0.004255;0.439964;-0.004373
0.259454;-0.000065;0.000013;0.000506;0.000157;0.000172;0.000205;-0.000243;-0.000414;0.000128;0.000046;-0.000030;0.000678;3.526573;32.085732;-1.934399;4.779413;44.947342;0.558120;-0.024301;0.439165;-0.004255;0.439979;-0.004370
0.259554;-0.000063;0.000007;0.000506;0.000143;0.000164;0.000189;-0.000230;-0.000407;0.000135;0.000043;-0.000014;0.000679;3.530388;32.085732;-1.934399;4.779413;44.873052;0.557322;-0.020294;0.439165;-0.004256;0.439981;-0.004362
0.259654;-0.000092;0.000015;0.000483;0.000175;0.000149;0.000171;-0.000213;-0.000393;0.000131;0.000050;-0.000053;0.000696;3.530388;32.089539;-1.934399;4.779413;43.524655;0.556877;-0.022483;0.439167;-0.004256;0.439962;-0.004354
0.259754;-0.000120;0.000023;0.000460;0.000207;0.000135;0.000155;-0.000197;-0.000380;0.000126;0.000057;-0.000093;0.000711;3.530388;32.085732;-1.934399;4.779413;42.237276;0.556577;-0.025177;0.439165;-0.004256;0.439939;-0.004349
0.259854;-0.000146;0.000033;0.000439;0.000239;0.000123;0.000143;-0.000186;-0.000368;0.000121;0.000064;-0.000134;0.000725;3.530388;32.089539;-1.934399;4.779413;40.992389;0.556464;-0.028793;0.439167;-0.004256;0.439922;-0.004348
0.259954;-0.000171;0.000042;0.000417;0.000272;0.000113;0.000133;-0.000177;-0.000358;0.000115;0.000071;-0.000175;0.000738;3.530388;32.089539;-1.930585;4.779413;39.742618;0.556681;-0.033028;0.439167;-0.004255;0.439902;-0.004348
0.260054;-0.000176;0.000046;0.000412;0.000282;0.000108;0.000129;-0.000175;-0.000354;0.000114;0.000074;-0.000186;0.000742;3.530388;32.089539;-1.934399;4.779413;39.569304;0.556572;-0.033723;0.439167;-0.004256;0.439902;-0.004353
0.260154;-0.000148;0.000038;0.000432;0.000248;0.000113;0.000132;-0.000181;-0.000361;0.000125;0.000068;-0.000146;0.000728;3.530388;32.085732;-1.934399;4.779413;40.833077;0.556275;-0.028073;0.439165;-0.004256;0.439926;-0.004356
0.260254;-0.000120;0.000031;0.000453;0.000214;0.000119;0.000138;-0.000189;-0.000369;0.000134;0.000061;-0.000105;0.000713;3.530388;32.089539;-1.930585;4.779413;42.126311;0.556191;-0.023235;0.439167;-0.004255;0.439954;-0.004355
0.260354;-0.000091;0.000023;0.000475;0.000182;0.000128;0.000147;-0.000200;-0.000379;0.000142;0.000055;-0.000066;0.000698;3.530388;32.085732;-1.934399;4.779413;43.434917;0.556288;-0.019352;0.439165;-0.004256;0.439978;-0.004353
0.260454;-0.000061;0.000016;0.000498;0.000150;0.000138;0.000158;-0.000213;-0.000390;0.000150;0.000049;-0.000026;0.000683;3.530388;32.089539;-1.930585;4.779413;44.818103;0.556541;-0.015946;0.439167;-0.004255;0.440007;-0.004345
0.260554;-0.000052;0.000015;0.000506;0.000141;0.000146;0.000170;-0.000226;-0.000398;0.000148;0.000047;-0.000016;0.000677;3.530388;32.081909;-1.934399;4.779413;45.126590;0.557700;-0.016513;0.439164;-0.004256;0.440011;-0.004337
0.260654;-0.000076;0.000028;0.000491;0.000178;0.000148;0.000179;-0.000235;-0.000399;0.000134;0.000054;-0.000059;0.000689;3.530388;32.085732;-1.930585;4.783228;44.096000;0.559492;-0.023369;0.439164;-0.004255;0.439994;-0.004332
0.260754;-0.000099;0.000041;0.000477;0.000216;0.000152;0.000192;-0.000246;-0.000401;0.000119;0.000061;-0.000103;0.000700;3.530388;32.089539;-1.930585;4.779413;43.136112;0.561441;-0.030924;0.439167;-0.004255;0.439985;-0.004333
0.260855;-0.000126;0.000051;0.000460;0.000253;0.000151;0.000198;-0.000251;-0.000399;0.000104;0.000068;-0.000144;0.000713;3.522759;32.081909;-1.938214;4.771784;41.987659;0.563210;-0.037758;0.439167;-0.004255;0.439968;-0.004339
0.260955;-0.000154;0.000061;0.000442;0.000288;0.000148;0.000198;-0.000251;-0.000395;0.000092;0.000074;-0.000184;0.000728;3.530388;32.085732;-1.934399;4.775599;40.798170;0.564413;-0.044008;0.439167;-0.004256;0.439952;-0.004348
0.261055;-0.000167;0.000061;0.000435;0.000298;0.000140;0.000186;-0.000239;-0.000389;0.000091;0.000079;-0.000190;0.000736;3.522759;32.085732;-1.938214;4.771784;40.492540;0.563593;-0.043368;0.439169;-0.004255;0.439953;-0.004357
0.261155;-0.000147;0.000047;0.000450;0.000261;0.000137;0.000172;-0.000227;-0.000387;0.000105;0.000074;-0.000143;0.000728;3.526573;32.089539;-1.934399;4.775599;41.604322;0.561129;-0.034402;0.439169;-0.004255;0.439978;-0.004364
0.261255;-0.000124;0.000034;0.000465;0.000224;0.000133;0.000158;-0.000215;-0.000385;0.000119;0.000069;-0.000096;0.000717;3.530388;32.085732;-1.930585;4.779413;42.780470;0.558594;-0.025904;0.439165;-0.004255;0.439998;-0.004366
0.261355;-0.000100;0.000022;0.000480;0.000187;0.000130;0.000146;-0.000204;-0.000383;0.000135;0.000063;-0.000050;0.000706;3.534203;32.085732;-1.934399;4.783228;44.096728;0.556164;-0.018177;0.439164;-0.004257;0.440021;-0.004364
0.261455;-0.000075;0.000010;0.000497;0.000151;0.000129;0.000137;-0.000196;-0.000383;0.000150;0.000057;-0.000006;0.000692;3.530388;32.085732;-1.930585;4.783228;45.366305;0.554087;-0.011490;0.439164;-0.004255;0.440043;-0.004351
0.261555;-0.000069;0.000006;0.000500;0.000139;0.000126;0.000129;-0.000188;-0.000379;0.000157;0.000055;0.000008;0.000688;3.530388;32.085732;-1.930585;4.779413;45.665172;0.552858;-0.008811;0.439165;-0.004255;0.440047;-0.004337
0.261655;-0.000094;0.000015;0.000479;0.000171;0.000116;0.000121;-0.000177;-0.000368;0.000151;0.000062;-0.000032;0.000699;3.530388;32.085732;-1.934399;4.783228;44.563364;0.552230;-0.012124;0.439164;-0.004256;0.440021;-0.004326
0.261755;-0.000117;0.000024;0.000458;0.000204;0.000108;0.000116;-0.000169;-0.000359;0.000144;0.000069;-0.000072;0.000710;3.530388;32.085732;-1.930585;4.783228;43.488619;0.551955;-0.016114;0.439164;-0.004255;0.439998;-0.004318
0.261855;-0.000141;0.000034;0.000439;0.000238;0.000102;0.000113;-0.000163;-0.000352;0.000136;0.000076;-0.000114;0.000720;3.530388;32.085732;-1.930585;4.779413;42.429765;0.551893;-0.021003;0.439165;-0.004255;0.439978;-0.004316
0.261955;-0.000164;0.000045;0.000420;0.000272;0.000098;0.000114;-0.000161;-0.000347;0.000126;0.000083;-0.000156;0.000730;3.530388;32.085732;-1.934399;4.779413;41.325461;0.552217;-0.026697;0.439165;-0.004256;0.439957;-0.004319
0.262055;-0.000168;0.000050;0.000417;0.000284;0.000100;0.000120;-0.000165;-0.000348;0.000122;0.000086;-0.000169;0.000731;3.530388;32.085732;-1.930585;4.783228;41.336142;0.552348;-0.029162;0.439164;-0.004255;0.439955;-0.004323
