#timeI (float64)[1];PositionZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.329030;0.085000;-0.004000;26.697359
0.329130;0.085000;-0.004000;26.697358
0.329230;0.085000;-0.004000;26.697357
0.329330;0.085000;-0.004000;26.697355
0.329430;0.085000;-0.004000;26.697354
0.329530;0.085000;-0.004000;26.697353
0.329630;0.085000;-0.004000;26.697351
0.329730;0.085000;-0.004000;26.697350
0.329830;0.085000;-0.004000;26.697349
0.329930;0.085000;-0.004000;26.697347
0.330030;0.085000;-0.004000;26.697346
0.330130;0.085000;-0.004000;26.697345
0.330230;0.085000;-0.004000;26.697343
0.330330;0.085000;-0.004000;26.697342
0.330430;0.085000;-0.004000;26.697341
0.330530;0.085000;-0.004000;26.697339
0.330630;0.085000;-0.004000;26.697338
0.330730;0.085000;-0.004000;26.697337
0.330830;0.085000;-0.004000;26.697335
0.330930;0.085000;-0.004000;26.697334
0.331030;0.085000;-0.004000;26.697333
0.331130;0.085000;-0.004000;26.697331
0.331230;0.085000;-0.004000;26.697330
0.331330;0.085000;-0.004000;26.697329
0.331430;0.085000;-0.004000;26.697327
0.331530;0.085000;-0.004000;26.697326
0.331630;0.085000;-0.004000;26.697325
0.331730;0.085000;-0.004000;26.697323
0.331830;0.085000;-0.004000;26.697322
0.331930;0.085000;-0.004000;26.697321
0.332030;0.085000;-0.004000;26.697319
0.332130;0.085000;-0.004000;26.697318
0.332230;0.085000;-0.004000;26.697317
0.332330;0.085000;-0.004000;26.697315
0.332430;0.085000;-0.004000;26.697314
0.332530;0.085000;-0.004000;26.697313
0.332630;0.085000;-0.004000;26.697311
0.332730;0.085000;-0.004000;26.697310
0.332830;0.085000;-0.004000;26.697309
0.332930;0.085000;-0.004000;26.697307
0.333030;0.085000;-0.004000;26.697306
0.333130;0.085000;-0.004000;26.697305
0.333230;0.085000;-0.004000;26.697303
0.333330;0.085000;-0.004000;26.697302
0.333430;0.085000;-0.004000;26.697301
0.333530;0.085000;-0.004000;26.697299
0.333630;0.085000;-0.004000;26.697298
0.333730;0.085000;-0.004000;26.697297
0.333830;0.085000;-0.004000;26.697295
0.333930;0.085000;-0.004000;26.697294
0.334030;0.085000;-0.004000;26.697293
0.334130;0.085000;-0.004000;26.697291
0.334230;0.085000;-0.004000;26.697290
0.334330;0.085000;-0.004000;26.697289
0.334430;0.085000;-0.004000;26.697287
0.334530;0.085000;-0.004000;26.697286
0.334630;0.085000;-0.004000;26.697285
0.334730;0.085000;-0.004000;26.697283
0.334830;0.085000;-0.004000;26.697282
0.334930;0.085000;-0.004000;26.697281
0.335030;0.085000;-0.004000;26.697279
0.335130;0.085000;-0.004000;26.697278
0.335230;0.085000;-0.004000;26.697277
0.335330;0.085000;-0.004000;26.697275
0.335430;0.085000;-0.004000;26.697274
0.335530;0.085000;-0.004000;26.697273
0.335630;0.085000;-0.004000;26.697271
0.335730;0.085000;-0.004000;26.697270
0.335830;0.085000;-0.004000;26.697269
0.335930;0.085000;-0.004000;26.697267
0.336030;0.085000;-0.004000;26.697266
0.336130;0.085000;-0.004000;26.697265
0.336230;0.085000;-0.004000;26.697263
0.336330;0.085000;-0.004000;26.697262
0.336430;0.085000;-0.004000;26.697261
0.336530;0.085000;-0.004000;26.697259
0.336630;0.085000;-0.004000;26.697258
0.336730;0.085000;-0.004000;26.697257
0.336830;0.085000;-0.004000;26.697255
0.336930;0.085000;-0.004000;26.697254
0.337030;0.085000;-0.004000;26.697253
0.337130;0.085000;-0.004000;26.697251
0.337230;0.085000;-0.004000;26.697250
0.337330;0.085000;-0.004000;26.697249
0.337430;0.085000;-0.004000;26.697247
0.337530;0.085000;-0.004000;26.697246
0.337630;0.085000;-0.004000;26.697245
0.337730;0.085000;-0.004000;26.697243
0.337831;0.085000;-0.004000;26.697242
0.337931;0.085000;-0.004000;26.697241
0.338031;0.085000;-0.004000;26.697239
0.338131;0.085000;-0.004000;26.697238
0.338231;0.085000;-0.004000;26.697237
0.338331;0.085000;-0.004000;26.697235
0.338431;0.085000;-0.004000;26.697234
0.338531;0.085000;-0.004000;26.697233
0.338631;0.085000;-0.004000;26.697231
0.338731;0.085000;-0.004000;26.697230
0.338831;0.085000;-0.004000;26.697229
0.338931;0.085000;-0.004000;26.697227
0.339031;0.085000;-0.004000;26.697226
0.339131;0.085000;-0.004000;26.697225
0.339231;0.085000;-0.004000;26.697223
0.339331;0.085000;-0.004000;26.697222
0.339431;0.085000;-0.004000;26.697221
0.339531;0.085000;-0.004000;26.697219
0.339631;0.085000;-0.004000;26.697218
0.339731;0.085000;-0.004000;26.697217
0.339831;0.085000;-0.004000;26.697215
0.339931;0.085000;-0.004000;26.697214
0.340031;0.085000;-0.004000;26.697213
0.340131;0.085000;-0.004000;26.697211
0.340231;0.085000;-0.004000;26.697210
0.340331;0.085000;-0.004000;26.697209
0.340431;0.085000;-0.004000;26.697207
0.340531;0.085000;-0.004000;26.697206
0.340631;0.085000;-0.004000;26.697205
0.340731;0.085000;-0.004000;26.697203
0.340831;0.085000;-0.004000;26.697202
0.340931;0.085000;-0.004000;26.697201
0.341031;0.085000;-0.004000;26.697199
0.341131;0.085000;-0.004000;26.697198
0.341231;0.085000;-0.004000;26.697197
0.341331;0.085000;-0.004000;26.697195
0.341431;0.085000;-0.004000;26.697194
0.341531;0.085000;-0.004000;26.697193
0.341631;0.085000;-0.004000;26.697191
0.341731;0.085000;-0.004000;26.697190
0.341831;0.085000;-0.004000;26.697189
0.341931;0.085000;-0.004000;26.697187
0.342031;0.085000;-0.004000;26.697186
0.342131;0.085000;-0.004000;26.697185
0.342231;0.085000;-0.004000;26.697183
0.342331;0.085000;-0.004000;26.697182
0.342431;0.085000;-0.004000;26.697181
0.342531;0.085000;-0.004000;26.697179
0.342631;0.085000;-0.004000;26.697178
0.342731;0.085000;-0.004000;26.697177
0.342831;0.085000;-0.004000;26.697175
0.342931;0.085000;-0.004000;26.697174
0.343031;0.085000;-0.004000;26.697173
0.343131;0.085000;-0.004000;26.697171
0.343231;0.085000;-0.004000;26.697170
0.343331;0.085000;-0.004000;26.697169
0.343431;0.085000;-0.004000;26.697167
0.343531;0.085000;-0.004000;26.697166
0.343631;0.085000;-0.004000;26.697165
0.343731;0.085000;-0.004000;26.697163
0.343831;0.085000;-0.004000;26.697162
0.343931;0.085000;-0.004000;26.697161
0.344031;0.085000;-0.004000;26.697159
0.344131;0.085000;-0.004000;26.697158
0.344231;0.085000;-0.004000;26.697157
0.344331;0.085000;-0.004000;26.697155
0.344431;0.085000;-0.004000;26.697154
0.344531;0.085000;-0.004000;26.697153
0.344631;0.085000;-0.004000;26.697151
0.344731;0.085000;-0.004000;26.697150
0.344831;0.085000;-0.004000;26.697149
0.344931;0.085000;-0.004000;26.697147
0.345031;0.085000;-0.004000;26.697146
0.345131;0.085000;-0.004000;26.697145
0.345231;0.085000;-0.004000;26.697143
0.345331;0.085000;-0.004000;26.697142
0.345431;0.085000;-0.004000;26.697141
0.345531;0.085000;-0.004000;26.697139
0.345631;0.085000;-0.004000;26.697138
0.345731;0.085000;-0.004000;26.697137
0.345831;0.085000;-0.004000;26.697135
0.345931;0.085000;-0.004000;26.697134
0.346031;0.085000;-0.004000;26.697133
0.346131;0.085000;-0.004000;26.697131
0.346231;0.085000;-0.004000;26.697130
0.346331;0.085000;-0.004000;26.697129
0.346431;0.085000;-0.004000;26.697127
0.346531;0.085000;-0.004000;26.697126
0.346631;0.085000;-0.004000;26.697124
0.346731;0.085000;-0.004000;26.697123
0.346831;0.085000;-0.004000;26.697122
0.346931;0.085000;-0.004000;26.697120
0.347031;0.085000;-0.004000;26.697119
0.347131;0.085000;-0.004000;26.697118
0.347231;0.085000;-0.004000;26.697116
0.347331;0.085000;-0.004000;26.697115
0.347431;0.085000;-0.004000;26.697114
0.347531;0.085000;-0.004000;26.697112
0.347631;0.085000;-0.004000;26.697111
0.347731;0.085000;-0.004000;26.697110
0.347831;0.085000;-0.004000;26.697108
0.347931;0.085000;-0.004000;26.697107
0.348031;0.085000;-0.004000;26.697106
0.348131;0.085000;-0.004000;26.697104
0.348231;0.085000;-0.004000;26.697103
0.348331;0.085000;-0.004000;26.697102
0.348431;0.085000;-0.004000;26.697100
0.348531;0.085000;-0.004000;26.697099
0.348631;0.085000;-0.004000;26.697098
0.348731;0.085000;-0.004000;26.697096
0.348831;0.085000;-0.004000;26.697095
0.348931;0.085000;-0.004000;26.697094
0.349032;0.085000;-0.004000;26.697092
0.349132;0.085000;-0.004000;26.697091
0.349232;0.085000;-0.004000;26.697090
0.349332;0.085000;-0.004000;26.697088
0.349432;0.085000;-0.004000;26.697087
0.349532;0.085000;-0.004000;26.697086
0.349632;0.085000;-0.004000;26.697084
0.349732;0.085000;-0.004000;26.697083
0.349832;0.085000;-0.004000;26.697082
0.349932;0.085000;-0.004000;26.697080
0.350032;0.085000;-0.004000;26.697079
0.350132;0.085000;-0.004000;26.697078
0.350232;0.085000;-0.004000;26.697076
0.350332;0.085000;-0.004000;26.697075
0.350432;0.085000;-0.004000;26.697074
0.350532;0.085000;-0.004000;26.697072
0.350632;0.085000;-0.004000;26.697071
0.350732;0.085000;-0.004000;26.697070
0.350832;0.085000;-0.004000;26.697068
0.350932;0.085000;-0.004000;26.697067
0.351032;0.085000;-0.004000;26.697066
0.351132;0.085000;-0.004000;26.697064
0.351232;0.085000;-0.004000;26.697063
0.351332;0.085000;-0.004000;26.697062
0.351432;0.085000;-0.004000;26.697060
0.351532;0.085000;-0.004000;26.697059
0.351632;0.085000;-0.004000;26.697058
0.351732;0.085000;-0.004000;26.697056
0.351832;0.085000;-0.004000;26.697055
0.351932;0.085000;-0.004000;26.697054
0.352032;0.085000;-0.004000;26.697052
0.352132;0.085000;-0.004000;26.697051
0.352232;0.085000;-0.004000;26.697050
0.352332;0.085000;-0.004000;26.697048
0.352432;0.085000;-0.004000;26.697047
0.352532;0.085000;-0.004000;26.697046
0.352632;0.085000;-0.004000;26.697044
0.352732;0.085000;-0.004000;26.697043
0.352832;0.085000;-0.004000;26.697042
0.352932;0.085000;-0.004000;26.697040
0.353032;0.085000;-0.004000;26.697039
0.353132;0.085000;-0.004000;26.697038
0.353232;0.085000;-0.004000;26.697036
0.353332;0.085000;-0.004000;26.697035
0.353432;0.085000;-0.004000;26.697034
0.353532;0.085000;-0.004000;26.697032
0.353632;0.085000;-0.004000;26.697031
0.353732;0.085000;-0.004000;26.697030
0.353832;0.085000;-0.004000;26.697028
0.353932;0.085000;-0.004000;26.697027
0.354032;0.085000;-0.004000;26.697026
0.354132;0.085000;-0.004000;26.697024
0.354232;0.085000;-0.004000;26.697023
0.354332;0.085000;-0.004000;26.697022
0.354432;0.085000;-0.004000;26.697020
0.354532;0.085000;-0.004000;26.697019
0.354632;0.085000;-0.004000;26.697018
0.354732;0.085000;-0.004000;26.697016
0.354832;0.085000;-0.004000;26.697015
0.354932;0.085000;-0.004000;26.697014
0.355032;0.085000;-0.004000;26.697012
0.355132;0.085000;-0.004000;26.697011
0.355232;0.085000;-0.004000;26.697010
0.355332;0.085000;-0.004000;26.697008
0.355432;0.085000;-0.004000;26.697007
0.355532;0.085000;-0.004000;26.697006
0.355632;0.085000;-0.004000;26.697004
0.355732;0.085000;-0.004000;26.697003
0.355832;0.085000;-0.004000;26.697002
0.355932;0.085000;-0.004000;26.697000
0.356032;0.085000;-0.004000;26.696999
0.356132;0.085000;-0.004000;26.696998
0.356232;0.085000;-0.004000;26.696996
0.356332;0.085000;-0.004000;26.696995
0.356432;0.085000;-0.004000;26.696994
0.356532;0.085000;-0.004000;26.696992
0.356632;0.085000;-0.004000;26.696991
0.356732;0.085000;-0.004000;26.696990
0.356832;0.085000;-0.004000;26.696988
0.356932;0.085000;-0.004000;26.696987
0.357032;0.085000;-0.004000;26.696986
0.357132;0.085000;-0.004000;26.696984
0.357232;0.085000;-0.004000;26.696983
0.357332;0.085000;-0.004000;26.696982
0.357432;0.085000;-0.004000;26.696980
0.357532;0.085000;-0.004000;26.696979
0.357632;0.085000;-0.004000;26.696978
0.357732;0.085000;-0.004000;26.696976
0.357832;0.085000;-0.004000;26.696975
0.357932;0.085000;-0.004000;26.696974
0.358032;0.085000;-0.004000;26.696972
0.358132;0.085000;-0.004000;26.696971
0.358232;0.085000;-0.004000;26.696970
0.358332;0.085000;-0.004000;26.696968
0.358432;0.085000;-0.004000;26.696967
0.358532;0.085000;-0.004000;26.696966
0.358632;0.085000;-0.004000;26.696964
0.358732;0.085000;-0.004000;26.696963
0.358832;0.085000;-0.004000;26.696962
0.358932;0.085000;-0.004000;26.696960
0.359032;0.085000;-0.004000;26.696959
0.359132;0.085000;-0.004000;26.696958
0.359232;0.085000;-0.004000;26.696956
0.359332;0.085000;-0.004000;26.696955
0.359432;0.085000;-0.004000;26.696954
0.359532;0.085000;-0.004000;26.696952
0.359632;0.085000;-0.004000;26.696951
0.359732;0.085000;-0.004000;26.696950
0.359832;0.085000;-0.004000;26.696948
0.359932;0.085000;-0.004000;26.696947
0.360032;0.085000;-0.004000;26.696946
0.360133;0.085000;-0.004000;26.696944
0.360233;0.085000;-0.004000;26.696943
0.360333;0.085000;-0.004000;26.696942
0.360433;0.085000;-0.004000;26.696940
0.360533;0.085000;-0.004000;26.696939
0.360633;0.085000;-0.004000;26.696938
0.360733;0.085000;-0.004000;26.696936
0.360833;0.085000;-0.004000;26.696935
0.360933;0.085000;-0.004000;26.696934
0.361033;0.085000;-0.004000;26.696932
0.361133;0.085000;-0.004000;26.696931
0.361233;0.085000;-0.004000;26.696930
0.361333;0.085000;-0.004000;26.696928
0.361433;0.085000;-0.004000;26.696927
0.361533;0.085000;-0.004000;26.696926
0.361633;0.085000;-0.004000;26.696924
0.361733;0.085000;-0.004000;26.696923
0.361833;0.085000;-0.004000;26.696922
0.361933;0.085000;-0.004000;26.696920
0.362033;0.085000;-0.004000;26.696919
0.362133;0.085000;-0.004000;26.696918
0.362233;0.085000;-0.004000;26.696916
0.362333;0.085000;-0.004000;26.696915
0.362433;0.085000;-0.004000;26.696914
0.362533;0.085000;-0.004000;26.696912
0.362633;0.085000;-0.004000;26.696911
0.362733;0.085000;-0.004000;26.696910
0.362833;0.085000;-0.004000;26.696908
0.362933;0.085000;-0.004000;26.696907
0.363033;0.085000;-0.004000;26.696906
0.363133;0.085000;-0.004000;26.696904
0.363233;0.085000;-0.004000;26.696903
0.363333;0.085000;-0.004000;26.696902
0.363433;0.085000;-0.004000;26.696900
0.363533;0.085000;-0.004000;26.696899
0.363633;0.085000;-0.004000;26.696898
0.363733;0.085000;-0.004000;26.696896
0.363833;0.085000;-0.004000;26.696895
0.363933;0.085000;-0.004000;26.696894
0.364033;0.085000;-0.004000;26.696892
0.364133;0.085000;-0.004000;26.696891
0.364233;0.085000;-0.004000;26.696890
0.364333;0.085000;-0.004000;26.696888
0.364433;0.085000;-0.004000;26.696887
0.364533;0.085000;-0.004000;26.696886
0.364633;0.085000;-0.004000;26.696884
0.364733;0.085000;-0.004000;26.696883
0.364833;0.085000;-0.004000;26.696882
0.364933;0.085000;-0.004000;26.696880
0.365033;0.085000;-0.004000;26.696879
0.365133;0.085000;-0.004000;26.696878
0.365233;0.085000;-0.004000;26.696876
0.365333;0.085000;-0.004000;26.696875
0.365433;0.085000;-0.004000;26.696874
0.365533;0.085000;-0.004000;26.696872
0.365633;0.085000;-0.004000;26.696871
0.365733;0.085000;-0.004000;26.696870
0.365833;0.085000;-0.004000;26.696868
0.365933;0.085000;-0.004000;26.696867
0.366033;0.085000;-0.004000;26.696866
0.366133;0.085000;-0.004000;26.696864
0.366233;0.085000;-0.004000;26.696863
0.366333;0.085000;-0.004000;26.696862
0.366433;0.085000;-0.004000;26.696860
0.366533;0.085000;-0.004000;26.696859
0.366633;0.085000;-0.004000;26.696857
0.366733;0.085000;-0.004000;26.696856
0.366833;0.085000;-0.004000;26.696855
0.366933;0.085000;-0.004000;26.696853
0.367033;0.085000;-0.004000;26.696852
0.367133;0.085000;-0.004000;26.696851
0.367233;0.085000;-0.004000;26.696849
0.367333;0.085000;-0.004000;26.696848
0.367433;0.085000;-0.004000;26.696847
0.367533;0.085000;-0.004000;26.696845
0.367633;0.085000;-0.004000;26.696844
0.367733;0.085000;-0.004000;26.696843
0.367833;0.085000;-0.004000;26.696841
0.367933;0.085000;-0.004000;26.696840
0.368033;0.085000;-0.004000;26.696839
0.368133;0.085000;-0.004000;26.696837
0.368233;0.085000;-0.004000;26.696836
0.368333;0.085000;-0.004000;26.696835
0.368433;0.085000;-0.004000;26.696833
0.368533;0.085000;-0.004000;26.696832
0.368633;0.085000;-0.004000;26.696831
0.368733;0.085000;-0.004000;26.696829
0.368833;0.085000;-0.004000;26.696828
0.368933;0.085000;-0.004000;26.696827
0.369033;0.085000;-0.004000;26.696825
0.369133;0.085000;-0.004000;26.696824
0.369233;0.085000;-0.004000;26.696823
0.369333;0.085000;-0.004000;26.696821
0.369433;0.085000;-0.004000;26.696820
0.369533;0.085000;-0.004000;26.696819
0.369633;0.085000;-0.004000;26.696817
0.369733;0.085000;-0.004000;26.696816
0.369833;0.085000;-0.004000;26.696815
0.369933;0.085000;-0.004000;26.696813
0.370033;0.085000;-0.004000;26.696812
0.370133;0.085000;-0.004000;26.696811
0.370233;0.085000;-0.004000;26.696809
0.370333;0.085000;-0.004000;26.696808
0.370433;0.085000;-0.004000;26.696807
0.370533;0.085000;-0.004000;26.696805
0.370633;0.085000;-0.004000;26.696804
0.370733;0.085000;-0.004000;26.696803
0.370833;0.085000;-0.004000;26.696801
0.370933;0.085000;-0.004000;26.696800
0.371033;0.085000;-0.004000;26.696799
0.371133;0.085000;-0.004000;26.696797
0.371234;0.085000;-0.004000;26.696796
0.371334;0.085000;-0.004000;26.696795
0.371434;0.085000;-0.004000;26.696793
0.371534;0.085000;-0.004000;26.696792
0.371634;0.085000;-0.004000;26.696791
0.371734;0.085000;-0.004000;26.696789
0.371834;0.085000;-0.004000;26.696788
0.371934;0.085000;-0.004000;26.696787
0.372034;0.085000;-0.004000;26.696785
0.372134;0.085000;-0.004000;26.696784
0.372234;0.085000;-0.004000;26.696783
0.372334;0.085000;-0.004000;26.696781
0.372434;0.085000;-0.004000;26.696780
0.372534;0.085000;-0.004000;26.696779
0.372634;0.085000;-0.004000;26.696777
0.372734;0.085000;-0.004000;26.696776
0.372834;0.085000;-0.004000;26.696775
0.372934;0.085000;-0.004000;26.696773
0.373034;0.085000;-0.004000;26.696772
0.373134;0.085000;-0.004000;26.696771
0.373234;0.085000;-0.004000;26.696769
0.373334;0.085000;-0.004000;26.696768
0.373434;0.085000;-0.004000;26.696767
0.373534;0.085000;-0.004000;26.696765
0.373634;0.085000;-0.004000;26.696764
0.373734;0.085000;-0.004000;26.696763
0.373834;0.085000;-0.004000;26.696761
0.373934;0.085000;-0.004000;26.696760
0.374034;0.085000;-0.004000;26.696759
0.374134;0.085000;-0.004000;26.696757
0.374234;0.085000;-0.004000;26.696756
0.374334;0.085000;-0.004000;26.696755
0.374434;0.085000;-0.004000;26.696753
0.374534;0.085000;-0.004000;26.696752
0.374634;0.085000;-0.004000;26.696751
0.374734;0.085000;-0.004000;26.696749
0.374834;0.085000;-0.004000;26.696748
0.374934;0.085000;-0.004000;26.696747
0.375034;0.085000;-0.004000;26.696745
0.375134;0.085000;-0.004000;26.696744
0.375234;0.085000;-0.004000;26.696743
0.375334;0.085000;-0.004000;26.696741
0.375434;0.085000;-0.004000;26.696740
0.375534;0.085000;-0.004000;26.696739
0.375634;0.085000;-0.004000;26.696737
0.375734;0.085000;-0.004000;26.696736
0.375834;0.085000;-0.004000;26.696735
0.375934;0.085000;-0.004000;26.696733
0.376034;0.085000;-0.004000;26.696732
0.376134;0.085000;-0.004000;26.696731
0.376234;0.085000;-0.004000;26.696729
0.376334;0.085000;-0.004000;26.696728
0.376434;0.085000;-0.004000;26.696727
0.376534;0.085000;-0.004000;26.696725
0.376634;0.085000;-0.004000;26.696724
0.376734;0.085000;-0.004000;26.696723
0.376834;0.085000;-0.004000;26.696721
0.376934;0.085000;-0.004000;26.696720
0.377034;0.085000;-0.004000;26.696719
0.377134;0.085000;-0.004000;26.696717
0.377234;0.085000;-0.004000;26.696716
0.377334;0.085000;-0.004000;26.696715
0.377434;0.085000;-0.004000;26.696713
0.377534;0.085000;-0.004000;26.696712
0.377634;0.085000;-0.004000;26.696711
0.377734;0.085000;-0.004000;26.696709
0.377834;0.085000;-0.004000;26.696708
0.377934;0.085000;-0.004000;26.696707
0.378034;0.085000;-0.004000;26.696705
0.378134;0.085000;-0.004000;26.696704
0.378234;0.085000;-0.004000;26.696703
0.378334;0.085000;-0.004000;26.696701
0.378434;0.085000;-0.004000;26.696700
0.378534;0.085000;-0.004000;26.696699
0.378634;0.085000;-0.004000;26.696697
0.378734;0.085000;-0.004000;26.696696
0.378834;0.085000;-0.004000;26.696695
0.378934;0.085000;-0.004000;26.696693
0.379034;0.085000;-0.004000;26.696692
0.379134;0.085000;-0.004000;26.696691
0.379234;0.085000;-0.004000;26.696689
0.379334;0.085000;-0.004000;26.696688
0.379434;0.085000;-0.004000;26.696687
0.379534;0.085000;-0.004000;26.696685
0.379634;0.085000;-0.004000;26.696684
0.379734;0.085000;-0.004000;26.696683
0.379834;0.085000;-0.004000;26.696681
0.379934;0.085000;-0.004000;26.696680
0.380034;0.085000;-0.004000;26.696679
0.380134;0.085000;-0.004000;26.696677
0.380234;0.085000;-0.004000;26.696676
0.380334;0.085000;-0.004000;26.696675
0.380434;0.085000;-0.004000;26.696673
0.380534;0.085000;-0.004000;26.696672
0.380634;0.085000;-0.004000;26.696671
0.380734;0.085000;-0.004000;26.696669
0.380834;0.085000;-0.004000;26.696668
0.380934;0.085000;-0.004000;26.696667
0.381034;0.085000;-0.004000;26.696665
