#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.439974;-0.000203;-0.000085;0.000738;0.000030;-0.000132;0.000273;-0.000096;-0.000651;0.000610;0.000316;-0.000053;0.001026;3.522759;32.085732;-1.938214;4.771784;69.106702;0.517330;0.032674;0.439169;-0.004255
0.440074;-0.000193;-0.000095;0.000746;0.000007;-0.000136;0.000260;-0.000086;-0.000649;0.000618;0.000311;-0.000023;0.001022;3.530388;32.093361;-1.930585;4.783228;69.441459;0.516994;0.035682;0.439167;-0.004255
0.440174;-0.000224;-0.000089;0.000723;0.000037;-0.000150;0.000242;-0.000068;-0.000635;0.000613;0.000319;-0.000059;0.001039;3.534203;32.093361;-1.926770;4.787043;68.118350;0.515695;0.035469;0.439165;-0.004255
0.440274;-0.000253;-0.000081;0.000700;0.000068;-0.000163;0.000227;-0.000052;-0.000622;0.000608;0.000326;-0.000097;0.001055;3.534203;32.093361;-1.930585;4.783228;66.889178;0.514475;0.034929;0.439167;-0.004256
0.440374;-0.000280;-0.000074;0.000677;0.000100;-0.000175;0.000214;-0.000037;-0.000609;0.000603;0.000333;-0.000135;0.001069;3.530388;32.093361;-1.934399;4.783228;65.638526;0.513287;0.034061;0.439167;-0.004256
0.440474;-0.000306;-0.000065;0.000655;0.000132;-0.000186;0.000204;-0.000026;-0.000598;0.000598;0.000340;-0.000175;0.001082;3.534203;32.093361;-1.930585;4.787043;64.468659;0.512213;0.032868;0.439165;-0.004256
0.440574;-0.000321;-0.000059;0.000642;0.000153;-0.000193;0.000198;-0.000019;-0.000591;0.000595;0.000346;-0.000200;0.001091;3.534203;32.093361;-1.930585;4.787043;63.959720;0.511542;0.031999;0.439165;-0.004256
0.440674;-0.000294;-0.000068;0.000661;0.000118;-0.000189;0.000199;-0.000022;-0.000597;0.000606;0.000339;-0.000159;0.001077;3.534203;32.093361;-1.926770;4.787043;65.092838;0.511963;0.034558;0.439165;-0.004255
0.440774;-0.000266;-0.000077;0.000681;0.000084;-0.000184;0.000204;-0.000028;-0.000604;0.000616;0.000332;-0.000119;0.001062;3.534203;32.093361;-1.934399;4.787043;66.259121;0.512571;0.036594;0.439165;-0.004257
0.440874;-0.000237;-0.000086;0.000702;0.000050;-0.000176;0.000212;-0.000036;-0.000613;0.000625;0.000325;-0.000079;0.001046;3.530388;32.093361;-1.926770;4.787043;67.478707;0.513226;0.038148;0.439165;-0.004254
0.440974;-0.000209;-0.000094;0.000724;0.000017;-0.000166;0.000223;-0.000048;-0.000623;0.000633;0.000318;-0.000040;0.001030;3.530388;32.093361;-1.930585;4.787043;68.751127;0.514015;0.039264;0.439165;-0.004255
0.441074;-0.000191;-0.000098;0.000738;-0.000003;-0.000157;0.000236;-0.000062;-0.000632;0.000635;0.000313;-0.000018;0.001020;3.530388;32.093361;-1.926770;4.783228;69.444998;0.514885;0.039311;0.439167;-0.004254
0.441174;-0.000214;-0.000085;0.000722;0.000033;-0.000154;0.000248;-0.000071;-0.000631;0.000621;0.000320;-0.000061;0.001030;3.534203;32.093361;-1.930585;4.787043;68.455234;0.515211;0.035685;0.439165;-0.004256
0.441274;-0.000237;-0.000072;0.000706;0.000070;-0.000150;0.000262;-0.000082;-0.000633;0.000606;0.000327;-0.000105;0.001041;3.534203;32.093361;-1.930585;4.783228;67.527503;0.515664;0.031613;0.439167;-0.004256
0.441374;-0.000262;-0.000061;0.000691;0.000108;-0.000146;0.000275;-0.000093;-0.000634;0.000590;0.000333;-0.000148;0.001053;3.522759;32.085732;-1.942029;4.767969;66.485332;0.516139;0.027495;0.439171;-0.004256
0.441474;-0.000289;-0.000051;0.000673;0.000143;-0.000147;0.000280;-0.000095;-0.000631;0.000577;0.000340;-0.000188;0.001067;3.534203;32.089539;-1.930585;4.783228;65.448180;0.515980;0.024428;0.439165;-0.004256
0.441574;-0.000307;-0.000046;0.000660;0.000165;-0.000150;0.000278;-0.000091;-0.000626;0.000571;0.000346;-0.000210;0.001079;3.522759;32.089539;-1.942029;4.767969;64.963064;0.515451;0.023141;0.439173;-0.004256
0.441674;-0.000288;-0.000059;0.000676;0.000129;-0.000151;0.000269;-0.000081;-0.000626;0.000584;0.000339;-0.000164;0.001070;3.530388;32.089539;-1.930585;4.779413;66.129021;0.514690;0.027109;0.439167;-0.004255
0.441774;-0.000266;-0.000072;0.000692;0.000092;-0.000154;0.000258;-0.000069;-0.000624;0.000599;0.000333;-0.000118;0.001061;3.530388;32.093361;-1.930585;4.783228;67.399016;0.513771;0.031112;0.439167;-0.004255
0.441874;-0.000244;-0.000085;0.000707;0.000055;-0.000156;0.000249;-0.000058;-0.000623;0.000614;0.000326;-0.000074;0.001050;3.534203;32.093361;-1.930585;4.783228;68.629821;0.512991;0.034719;0.439167;-0.004256
0.441974;-0.000219;-0.000097;0.000724;0.000019;-0.000157;0.000243;-0.000050;-0.000624;0.000629;0.000319;-0.000031;0.001038;3.534203;32.093361;-1.930585;4.783228;69.911216;0.512404;0.037868;0.439167;-0.004256
0.442074;-0.000205;-0.000104;0.000733;-0.000005;-0.000157;0.000238;-0.000044;-0.000622;0.000639;0.000314;-0.000004;0.001030;3.534203;32.093361;-1.930585;4.787043;70.641122;0.511770;0.039869;0.439165;-0.004256
0.442174;-0.000230;-0.000094;0.000711;0.000028;-0.000166;0.000233;-0.000034;-0.000610;0.000632;0.000321;-0.000045;0.001042;3.530388;32.093361;-1.930585;4.783228;69.656137;0.510591;0.038215;0.439167;-0.004255
0.442274;-0.000255;-0.000084;0.000691;0.000061;-0.000172;0.000231;-0.000027;-0.000601;0.000624;0.000326;-0.000087;0.001055;3.530388;32.089539;-1.930585;4.787043;68.672506;0.509684;0.036120;0.439164;-0.004255
0.442374;-0.000279;-0.000073;0.000671;0.000095;-0.000177;0.000232;-0.000024;-0.000594;0.000615;0.000334;-0.000129;0.001066;3.534203;32.097172;-1.926770;4.787043;67.747956;0.508976;0.033711;0.439167;-0.004255
0.442474;-0.000302;-0.000062;0.000653;0.000130;-0.000180;0.000235;-0.000024;-0.000588;0.000605;0.000341;-0.000171;0.001078;3.534203;32.093361;-1.930585;4.783228;66.825464;0.508429;0.030817;0.439167;-0.004256
0.442574;-0.000315;-0.000054;0.000644;0.000153;-0.000179;0.000242;-0.000028;-0.000587;0.000597;0.000346;-0.000198;0.001085;3.534203;32.093361;-1.930585;4.783228;66.485965;0.508388;0.028384;0.439167;-0.004256
0.442674;-0.000287;-0.000061;0.000667;0.000122;-0.000168;0.000256;-0.000041;-0.000598;0.000604;0.000340;-0.000161;0.001069;3.530388;32.093361;-1.930585;4.787043;67.829223;0.509379;0.029273;0.439165;-0.004255
0.442774;-0.000258;-0.000068;0.000691;0.000090;-0.000154;0.000272;-0.000057;-0.000611;0.000609;0.000333;-0.000123;0.001054;3.530388;32.093361;-1.930585;4.783228;69.225006;0.510566;0.029861;0.439167;-0.004255
0.442874;-0.000229;-0.000075;0.000715;0.000059;-0.000139;0.000291;-0.000076;-0.000625;0.000614;0.000325;-0.000085;0.001039;3.530388;32.097172;-1.930585;4.783228;70.621762;0.511779;0.030144;0.439169;-0.004255
0.442974;-0.000201;-0.000082;0.000740;0.000029;-0.000123;0.000312;-0.000097;-0.000642;0.000618;0.000319;-0.000048;0.001024;3.534203;32.097172;-1.930585;4.787043;72.076857;0.513133;0.030167;0.439167;-0.004256
0.443074;-0.000184;-0.000087;0.000756;0.000011;-0.000109;0.000330;-0.000113;-0.000654;0.000617;0.000313;-0.000025;0.001015;3.522759;32.089539;-1.938214;4.771784;72.804202;0.514245;0.029723;0.439171;-0.004255
0.443174;-0.000213;-0.000078;0.000738;0.000046;-0.000111;0.000331;-0.000113;-0.000651;0.000604;0.000319;-0.000065;0.001031;3.530388;32.093361;-1.934399;4.779413;71.659142;0.514145;0.027158;0.439169;-0.004256
0.443274;-0.000244;-0.000071;0.000718;0.000080;-0.000119;0.000324;-0.000103;-0.000643;0.000595;0.000326;-0.000104;0.001049;3.522759;32.089539;-1.938214;4.767969;70.453618;0.513361;0.025499;0.439173;-0.004255
0.443374;-0.000276;-0.000065;0.000694;0.000112;-0.000132;0.000306;-0.000082;-0.000629;0.000589;0.000333;-0.000141;0.001067;3.530388;32.093361;-1.934399;4.783228;69.274540;0.511819;0.024876;0.439167;-0.004256
0.443474;-0.000306;-0.000059;0.000670;0.000143;-0.000145;0.000288;-0.000061;-0.000615;0.000584;0.000340;-0.000178;0.001085;3.534203;32.093361;-1.934399;4.787043;68.073760;0.510243;0.024299;0.439165;-0.004257
0.443574;-0.000324;-0.000055;0.000655;0.000163;-0.000157;0.000273;-0.000043;-0.000604;0.000584;0.000346;-0.000200;0.001097;3.534203;32.093361;-1.930585;4.783228;67.570298;0.508854;0.024393;0.439167;-0.004256
0.443674;-0.000300;-0.000067;0.000671;0.000127;-0.000158;0.000264;-0.000034;-0.000605;0.000598;0.000339;-0.000157;0.001086;3.534203;32.093361;-1.930585;4.787043;68.763690;0.508492;0.027916;0.439165;-0.004256
0.443774;-0.000274;-0.000077;0.000689;0.000091;-0.000157;0.000258;-0.000028;-0.000607;0.000612;0.000332;-0.000115;0.001073;3.530388;32.093361;-1.930585;4.783228;69.961137;0.508406;0.030978;0.439167;-0.004255
0.443874;-0.000247;-0.000087;0.000708;0.000056;-0.000156;0.000254;-0.000024;-0.000611;0.000625;0.000325;-0.000074;0.001060;3.530388;32.093361;-1.930585;4.783228;71.178273;0.508483;0.033620;0.439167;-0.004255
0.443974;-0.000220;-0.000097;0.000727;0.000021;-0.000153;0.000253;-0.000024;-0.000617;0.000636;0.000318;-0.000033;0.001046;3.534203;32.097172;-1.930585;4.783228;72.345753;0.508869;0.035946;0.439169;-0.004256
0.444074;-0.000203;-0.000103;0.000739;-0.000001;-0.000150;0.000253;-0.000025;-0.000620;0.000642;0.000313;-0.000010;0.001037;3.534203;32.093361;-1.930585;4.783228;72.899965;0.509187;0.037186;0.439167;-0.004256
0.444175;-0.000227;-0.000092;0.000720;0.000033;-0.000154;0.000252;-0.000023;-0.000616;0.000632;0.000320;-0.000053;0.001049;3.530388;32.093361;-1.934399;4.783228;71.739519;0.508978;0.034896;0.439167;-0.004256
0.444275;-0.000250;-0.000080;0.000703;0.000068;-0.000157;0.000253;-0.000024;-0.000612;0.000621;0.000327;-0.000096;0.001060;3.530388;32.093361;-1.930585;4.783228;70.628300;0.508906;0.032246;0.439167;-0.004255
0.444375;-0.000273;-0.000068;0.000686;0.000103;-0.000158;0.000257;-0.000027;-0.000610;0.000609;0.000334;-0.000139;0.001072;3.530388;32.093361;-1.930585;4.783228;69.527533;0.509046;0.029228;0.439167;-0.004255
0.444475;-0.000296;-0.000056;0.000670;0.000139;-0.000157;0.000264;-0.000033;-0.000610;0.000595;0.000340;-0.000183;0.001083;3.534203;32.093361;-1.930585;4.783228;68.392420;0.509427;0.025762;0.439167;-0.004256
0.444575;-0.000309;-0.000047;0.000662;0.000164;-0.000152;0.000274;-0.000043;-0.000615;0.000585;0.000345;-0.000211;0.001090;3.530388;32.093361;-1.930585;4.783228;67.897268;0.510152;0.022792;0.439167;-0.004255
0.444675;-0.000280;-0.000054;0.000687;0.000133;-0.000137;0.000290;-0.000063;-0.000632;0.000590;0.000338;-0.000174;0.001075;3.530388;32.093361;-1.930585;4.783228;69.109440;0.511877;0.023330;0.439167;-0.004255
0.444775;-0.000254;-0.000062;0.000711;0.000102;-0.000124;0.000302;-0.000079;-0.000646;0.000594;0.000331;-0.000134;0.001062;3.522759;32.093361;-1.938214;4.767969;70.234837;0.513317;0.024410;0.439175;-0.004255
0.444875;-0.000231;-0.000073;0.000732;0.000069;-0.000117;0.000304;-0.000085;-0.000656;0.000602;0.000324;-0.000092;0.001051;3.530388;32.093361;-1.934399;4.779413;71.234015;0.514200;0.026454;0.439169;-0.004256
0.444975;-0.000210;-0.000086;0.000750;0.000034;-0.000115;0.000298;-0.000082;-0.000661;0.000611;0.000318;-0.000048;0.001043;3.526573;32.093361;-1.938214;4.775599;72.141507;0.514469;0.029604;0.439171;-0.004256
0.445075;-0.000200;-0.000096;0.000758;0.000009;-0.000120;0.000283;-0.000070;-0.000659;0.000621;0.000313;-0.000019;0.001039;3.530388;32.093361;-1.934399;4.783228;72.435179;0.514039;0.032711;0.439167;-0.004256
0.445175;-0.000230;-0.000089;0.000734;0.000040;-0.000134;0.000264;-0.000051;-0.000645;0.000616;0.000319;-0.000056;0.001055;3.534203;32.093361;-1.930585;4.783228;71.052608;0.512870;0.032428;0.439167;-0.004256
0.445275;-0.000258;-0.000081;0.000711;0.000071;-0.000148;0.000247;-0.000035;-0.000633;0.000611;0.000327;-0.000094;0.001071;3.530388;32.093361;-1.930585;4.783228;69.722666;0.511821;0.031880;0.439167;-0.004255
0.445375;-0.000284;-0.000073;0.000688;0.000103;-0.000159;0.000234;-0.000020;-0.000621;0.000605;0.000333;-0.000133;0.001085;3.530388;32.093361;-1.930585;4.783228;68.487628;0.510859;0.030863;0.439167;-0.004255
0.445475;-0.000310;-0.000063;0.000667;0.000136;-0.000170;0.000224;-0.000010;-0.000612;0.000598;0.000341;-0.000173;0.001098;3.534203;32.093361;-1.930585;4.783228;67.229015;0.510137;0.029523;0.439167;-0.004256
0.445575;-0.000325;-0.000057;0.000654;0.000156;-0.000176;0.000217;-0.000003;-0.000607;0.000595;0.000346;-0.000198;0.001106;3.534203;32.093361;-1.930585;4.783228;66.591268;0.509706;0.028607;0.439167;-0.004256
0.445675;-0.000297;-0.000066;0.000674;0.000122;-0.000172;0.000219;-0.000007;-0.000614;0.000605;0.000339;-0.000158;0.001091;3.530388;32.093361;-1.930585;4.783228;67.670834;0.510370;0.030915;0.439167;-0.004255
0.445775;-0.000269;-0.000074;0.000695;0.000089;-0.000165;0.000223;-0.000014;-0.000622;0.000615;0.000332;-0.000118;0.001076;3.530388;32.093361;-1.930585;4.787043;68.799104;0.511179;0.032766;0.439165;-0.004255
0.445875;-0.000241;-0.000082;0.000717;0.000056;-0.000157;0.000231;-0.000024;-0.000633;0.000623;0.000324;-0.000079;0.001060;3.534203;32.093361;-1.930585;4.783228;69.949193;0.512231;0.034191;0.439167;-0.004256
0.445975;-0.000212;-0.000090;0.000740;0.000023;-0.000147;0.000241;-0.000037;-0.000645;0.000630;0.000317;-0.000040;0.001045;3.534203;32.093361;-1.934399;4.783228;71.125215;0.513364;0.035336;0.439167;-0.004257
0.446075;-0.000194;-0.000093;0.000754;0.000003;-0.000136;0.000253;-0.000051;-0.000656;0.000632;0.000312;-0.000017;0.001035;3.534203;32.093361;-1.930585;4.783228;71.745143;0.514474;0.035416;0.439167;-0.004256
0.446175;-0.000217;-0.000081;0.000738;0.000040;-0.000134;0.000263;-0.000060;-0.000657;0.000618;0.000319;-0.000060;0.001046;3.534203;32.097172;-1.930585;4.787043;70.661794;0.514977;0.031959;0.439167;-0.004256
0.446275;-0.000241;-0.000068;0.000723;0.000077;-0.000131;0.000276;-0.000071;-0.000659;0.000603;0.000326;-0.000104;0.001057;3.534203;32.097172;-1.930585;4.787043;69.590482;0.515607;0.028165;0.439167;-0.004256
0.446375;-0.000265;-0.000056;0.000708;0.000114;-0.000127;0.000290;-0.000085;-0.000662;0.000587;0.000333;-0.000148;0.001068;3.526573;32.093361;-1.934399;4.779413;68.449215;0.516433;0.024120;0.439169;-0.004255
0.446475;-0.000292;-0.000046;0.000689;0.000150;-0.000129;0.000293;-0.000088;-0.000660;0.000574;0.000339;-0.000188;0.001083;3.526573;32.093361;-1.934399;4.775599;67.198119;0.516610;0.021168;0.439171;-0.004255
0.446575;-0.000311;-0.000041;0.000678;0.000173;-0.000132;0.000292;-0.000087;-0.000657;0.000567;0.000345;-0.000211;0.001094;3.526573;32.089539;-1.934399;4.779413;66.553714;0.516466;0.019738;0.439167;-0.004255
0.446675;-0.000291;-0.000054;0.000694;0.000137;-0.000133;0.000283;-0.000080;-0.000658;0.000578;0.000339;-0.000166;0.001085;3.526573;32.093361;-1.934399;4.779413;67.534474;0.516141;0.023670;0.439169;-0.004255
0.446775;-0.000270;-0.000068;0.000709;0.000100;-0.000138;0.000271;-0.000069;-0.000657;0.000592;0.000333;-0.000120;0.001076;3.530388;32.093361;-1.934399;4.783228;68.564309;0.515537;0.027873;0.439167;-0.004256
0.446875;-0.000248;-0.000080;0.000724;0.000063;-0.000141;0.000260;-0.000059;-0.000655;0.000607;0.000326;-0.000075;0.001066;3.530388;32.093361;-1.930585;4.783228;69.683723;0.514930;0.031787;0.439167;-0.004255
0.446975;-0.000224;-0.000092;0.000740;0.000026;-0.000144;0.000251;-0.000051;-0.000655;0.000622;0.000320;-0.000031;0.001054;3.534203;32.093361;-1.930585;4.787043;70.778344;0.514467;0.035332;0.439165;-0.004256
0.447075;-0.000209;-0.000100;0.000749;0.000003;-0.000146;0.000244;-0.000045;-0.000652;0.000632;0.000314;-0.000004;0.001047;3.534203;32.093361;-1.930585;4.783228;71.346539;0.514010;0.037674;0.439167;-0.004256
0.447175;-0.000235;-0.000091;0.000727;0.000035;-0.000157;0.000235;-0.000035;-0.000641;0.000626;0.000321;-0.000045;0.001059;3.530388;32.093361;-1.934399;4.787043;70.150485;0.513076;0.036434;0.439165;-0.004256
0.447275;-0.000260;-0.000081;0.000706;0.000069;-0.000166;0.000230;-0.000027;-0.000631;0.000619;0.000327;-0.000086;0.001072;3.530388;32.093361;-1.930585;4.787043;69.029794;0.512277;0.034731;0.439165;-0.004255
0.447375;-0.000285;-0.000071;0.000686;0.000103;-0.000173;0.000228;-0.000024;-0.000622;0.000611;0.000334;-0.000128;0.001083;3.534203;32.097172;-1.926770;4.783228;67.912122;0.511660;0.032633;0.439169;-0.004255
0.447475;-0.000308;-0.000060;0.000667;0.000137;-0.000177;0.000229;-0.000022;-0.000615;0.000602;0.000340;-0.000170;0.001094;3.534203;32.093361;-1.934399;4.787043;66.824518;0.511209;0.030058;0.439165;-0.004257
0.447575;-0.000321;-0.000052;0.000656;0.000159;-0.000178;0.000234;-0.000026;-0.000613;0.000595;0.000345;-0.000196;0.001100;3.534203;32.093361;-1.930585;4.787043;66.415934;0.511088;0.027966;0.439165;-0.004256
0.447675;-0.000292;-0.000060;0.000679;0.000126;-0.000167;0.000246;-0.000039;-0.000622;0.000603;0.000339;-0.000157;0.001085;3.534203;32.093361;-1.934399;4.783228;67.776400;0.511890;0.029224;0.439167;-0.004257
0.447775;-0.000263;-0.000068;0.000702;0.000094;-0.000155;0.000262;-0.000055;-0.000634;0.000610;0.000333;-0.000119;0.001069;3.530388;32.097172;-1.930585;4.783228;69.183862;0.512838;0.030087;0.439169;-0.004255
0.447875;-0.000234;-0.000075;0.000725;0.000063;-0.000141;0.000280;-0.000074;-0.000647;0.000615;0.000327;-0.000081;0.001054;3.534203;32.093361;-1.934399;4.787043;70.600701;0.513947;0.030538;0.439165;-0.004257
0.447975;-0.000205;-0.000082;0.000750;0.000032;-0.000124;0.000300;-0.000095;-0.000662;0.000620;0.000320;-0.000044;0.001039;3.534203;32.093361;-1.930585;4.783228;71.982749;0.515283;0.030701;0.439167;-0.004256
0.448075;-0.000190;-0.000088;0.000765;0.000013;-0.000114;0.000314;-0.000110;-0.000671;0.000620;0.000314;-0.000020;0.001030;3.526573;32.089539;-1.942029;4.771784;72.566698;0.516183;0.030784;0.439171;-0.004257
0.448175;-0.000218;-0.000078;0.000746;0.000048;-0.000116;0.000315;-0.000110;-0.000666;0.000608;0.000321;-0.000061;0.001045;3.530388;32.093361;-1.934399;4.779413;71.460832;0.515952;0.028308;0.439169;-0.004256
0.448275;-0.000248;-0.000072;0.000724;0.000081;-0.000126;0.000305;-0.000098;-0.000654;0.000600;0.000327;-0.000098;0.001062;3.530388;32.089539;-1.938214;4.775599;70.205941;0.515021;0.027136;0.439169;-0.004257
0.448375;-0.000280;-0.000066;0.000700;0.000112;-0.000140;0.000287;-0.000079;-0.000639;0.000595;0.000335;-0.000135;0.001080;3.530388;32.093361;-1.934399;4.783228;69.040682;0.513440;0.026699;0.439167;-0.004256
0.448475;-0.000309;-0.000060;0.000676;0.000143;-0.000154;0.000271;-0.000059;-0.000623;0.000591;0.000342;-0.000172;0.001097;3.534203;32.093361;-1.934399;4.787043;67.895022;0.511742;0.026193;0.439165;-0.004257
0.448575;-0.000327;-0.000056;0.000661;0.000162;-0.000165;0.000257;-0.000044;-0.000611;0.000591;0.000348;-0.000194;0.001108;3.534203;32.093361;-1.930585;4.783228;67.395709;0.510348;0.026274;0.439167;-0.004256
0.448675;-0.000302;-0.000067;0.000678;0.000126;-0.000165;0.000250;-0.000038;-0.000611;0.000606;0.000342;-0.000152;0.001096;3.530388;32.093361;-1.930585;4.783228;68.663192;0.509906;0.029714;0.439167;-0.004255
0.448775;-0.000276;-0.000078;0.000696;0.000090;-0.000164;0.000246;-0.000034;-0.000613;0.000620;0.000336;-0.000110;0.001083;3.530388;32.093361;-1.930585;4.783228;69.918387;0.509752;0.032704;0.439167;-0.004255
0.448875;-0.000249;-0.000088;0.000714;0.000054;-0.000162;0.000245;-0.000034;-0.000616;0.000632;0.000330;-0.000070;0.001070;3.534203;32.093361;-1.930585;4.783228;71.190396;0.509777;0.035191;0.439167;-0.004256
0.448975;-0.000221;-0.000097;0.000734;0.000019;-0.000157;0.000246;-0.000038;-0.000621;0.000644;0.000323;-0.000030;0.001056;3.530388;32.093361;-1.930585;4.783228;72.395511;0.510163;0.037340;0.439167;-0.004255
0.449075;-0.000204;-0.000102;0.000746;-0.000003;-0.000152;0.000251;-0.000042;-0.000625;0.000650;0.000318;-0.000007;0.001046;3.530388;32.097172;-1.934399;4.783228;73.085278;0.510464;0.038279;0.439169;-0.004256
0.449175;-0.000227;-0.000091;0.000728;0.000032;-0.000155;0.000253;-0.000043;-0.000619;0.000639;0.000325;-0.000050;0.001057;3.530388;32.093361;-1.930585;4.787043;72.024753;0.510194;0.035735;0.439165;-0.004255
0.449275;-0.000250;-0.000079;0.000710;0.000067;-0.000157;0.000258;-0.000046;-0.000616;0.000628;0.000331;-0.000094;0.001068;3.530388;32.093361;-1.934399;4.779413;70.902759;0.510185;0.032851;0.439169;-0.004256
0.449375;-0.000273;-0.000068;0.000694;0.000103;-0.000156;0.000264;-0.000053;-0.000614;0.000616;0.000337;-0.000138;0.001079;3.530388;32.093361;-1.930585;4.783228;69.854858;0.510346;0.029568;0.439167;-0.004255
0.449475;-0.000296;-0.000056;0.000678;0.000140;-0.000154;0.000273;-0.000061;-0.000613;0.000603;0.000344;-0.000182;0.001091;3.530388;32.093361;-1.930585;4.783228;68.825410;0.510674;0.025960;0.439167;-0.004255
0.449575;-0.000308;-0.000047;0.000671;0.000164;-0.000149;0.000286;-0.000074;-0.000617;0.000592;0.000350;-0.000210;0.001098;3.530388;32.093361;-1.934399;4.783228;68.403616;0.511361;0.022918;0.439167;-0.004256
0.449675;-0.000280;-0.000054;0.000696;0.000134;-0.000132;0.000305;-0.000096;-0.000634;0.000596;0.000343;-0.000173;0.001083;3.530388;32.093361;-1.930585;4.783228;69.672966;0.513022;0.023275;0.439167;-0.004255
0.449775;-0.000255;-0.000062;0.000720;0.000102;-0.000120;0.000316;-0.000110;-0.000647;0.000601;0.000336;-0.000133;0.001071;3.522759;32.089539;-1.938214;4.771784;70.864800;0.514218;0.024474;0.439171;-0.004255
0.449875;-0.000232;-0.000072;0.000740;0.000069;-0.000114;0.000318;-0.000116;-0.000655;0.000610;0.000329;-0.000090;0.001061;3.530388;32.093361;-1.934399;4.775599;71.966259;0.514854;0.026669;0.439171;-0.004256
0.449975;-0.000212;-0.000086;0.000757;0.000033;-0.000114;0.000310;-0.000110;-0.000658;0.000621;0.000324;-0.000045;0.001052;3.522759;32.089539;-1.942029;4.771784;72.998411;0.514726;0.030021;0.439171;-0.004256
