#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1]
0.158814;0.008562;0.007281;0.006530;0.008322;0.008581;0.008653;0.008904;0.010638;0.010185;0.009052;0.009658;0.009652;4130.179304;0.462396;-0.006806
0.158914;0.008634;0.007450;0.006738;0.008623;0.008975;0.009194;0.009512;0.011154;0.010570;0.009397;0.009782;0.009777;4277.855306;0.461265;-0.006827
0.159014;0.008421;0.007108;0.006377;0.008200;0.008478;0.008573;0.008871;0.010627;0.010128;0.008938;0.009537;0.009497;4081.060680;0.462087;-0.007077
0.159114;0.008594;0.007320;0.006586;0.008409;0.008711;0.008837;0.009158;0.010894;0.010364;0.009179;0.009739;0.009687;4187.199058;0.461923;-0.006971
0.159214;0.008729;0.007466;0.006742;0.008618;0.008950;0.009124;0.009494;0.011216;0.010617;0.009435;0.009897;0.009814;4289.400873;0.461510;-0.006989
0.159314;0.008607;0.007306;0.006566;0.008412;0.008728;0.008867;0.009223;0.010972;0.010470;0.009206;0.009747;0.009674;4198.866640;0.461765;-0.007130
0.159414;0.008793;0.007564;0.006767;0.008650;0.008958;0.009082;0.009450;0.011172;0.010580;0.009392;0.009919;0.009919;4294.976852;0.461813;-0.006799
0.159514;0.008568;0.007281;0.006510;0.008380;0.008664;0.008721;0.009101;0.010839;0.010340;0.009092;0.009678;0.009665;4162.217265;0.461993;-0.007003
0.159614;0.008921;0.007638;0.006871;0.008778;0.009113;0.009234;0.009643;0.011359;0.010856;0.009523;0.010096;0.010013;4365.105422;0.461657;-0.006913
0.159714;0.008532;0.007192;0.006467;0.008396;0.008699;0.008742;0.009157;0.010886;0.010306;0.009014;0.009623;0.009637;4154.962856;0.461707;-0.006981
0.159814;0.008780;0.007460;0.006742;0.008696;0.009032;0.009128;0.009541;0.011236;0.010681;0.009277;0.009925;0.009855;4299.197585;0.461436;-0.006822
0.159914;0.008728;0.007348;0.006531;0.008396;0.008619;0.008534;0.008862;0.010644;0.010201;0.009004;0.009753;0.009796;4145.679381;0.462844;-0.006701
0.160014;0.008821;0.007485;0.006700;0.008621;0.008912;0.008948;0.009271;0.011050;0.010547;0.009251;0.009907;0.009884;4261.972441;0.462063;-0.006758
0.160115;0.008613;0.007277;0.006476;0.008376;0.008656;0.008620;0.008899;0.010682;0.010165;0.009011;0.009594;0.009696;4132.118744;0.462365;-0.006699
0.160215;0.008761;0.007429;0.006618;0.008531;0.008813;0.008820;0.009069;0.010862;0.010381;0.009121;0.009804;0.009812;4208.281699;0.462293;-0.006638
0.160315;0.008589;0.007183;0.006354;0.008244;0.008464;0.008374;0.008608;0.010448;0.010018;0.008840;0.009597;0.009617;4064.784939;0.462924;-0.006767
0.160415;0.008694;0.007347;0.006507;0.008426;0.008688;0.008651;0.008929;0.010728;0.010240;0.008987;0.009710;0.009720;4154.026426;0.462449;-0.006665
0.160515;0.008987;0.007653;0.006819;0.008793;0.009103;0.009142;0.009496;0.011295;0.010753;0.009470;0.010065;0.010054;4348.901366;0.461958;-0.006765
0.160615;0.008610;0.007208;0.006459;0.008449;0.008732;0.008729;0.009137;0.010886;0.010359;0.008937;0.009656;0.009611;4159.671692;0.461748;-0.006880
0.160715;0.008814;0.007434;0.006715;0.008798;0.009185;0.009258;0.009779;0.011472;0.010922;0.009383;0.009967;0.009822;4345.762271;0.460886;-0.007068
0.160815;0.008552;0.007115;0.006382;0.008451;0.008776;0.008692;0.009218;0.010951;0.010379;0.008941;0.009610;0.009575;4154.618648;0.461454;-0.007047
0.160915;0.008801;0.007432;0.006610;0.008663;0.009007;0.008938;0.009475;0.011208;0.010664;0.009243;0.009889;0.009875;4277.840275;0.461635;-0.006971
0.161015;0.008658;0.007214;0.006342;0.008345;0.008586;0.008442;0.008939;0.010733;0.010262;0.008943;0.009683;0.009724;4124.541615;0.462509;-0.007093
0.161115;0.008701;0.007286;0.006478;0.008522;0.008812;0.008822;0.009326;0.011094;0.010535;0.009095;0.009778;0.009755;4215.440058;0.461668;-0.007131
0.161215;0.008536;0.007118;0.006288;0.008308;0.008514;0.008447;0.008903;0.010711;0.010170;0.008844;0.009562;0.009601;4090.714302;0.462230;-0.007073
0.161315;0.008530;0.007206;0.006496;0.008550;0.008856;0.008903;0.009449;0.011162;0.010488;0.008926;0.009611;0.009572;4197.751532;0.460941;-0.006909
0.161415;0.008894;0.007623;0.006863;0.008939;0.009289;0.009326;0.009922;0.011613;0.010979;0.009422;0.010043;0.009989;4398.440328;0.460961;-0.006821
0.161515;0.008680;0.007324;0.006532;0.008556;0.008810;0.008661;0.009302;0.010996;0.010450;0.008966;0.009703;0.009752;4197.071350;0.461827;-0.006814
0.161615;0.008862;0.007609;0.006821;0.008929;0.009260;0.009179;0.009924;0.011519;0.010872;0.009298;0.009923;0.009980;4370.210717;0.461008;-0.006655
0.161715;0.008669;0.007270;0.006449;0.008507;0.008703;0.008471;0.009214;0.010838;0.010326;0.008851;0.009651;0.009734;4156.155954;0.462109;-0.006783
0.161815;0.008877;0.007526;0.006699;0.008831;0.009076;0.008945;0.009705;0.011287;0.010739;0.009185;0.009919;0.009963;4314.720287;0.461535;-0.006736
0.161915;0.008614;0.007180;0.006351;0.008422;0.008597;0.008384;0.009040;0.010669;0.010216;0.008727;0.009557;0.009653;4106.513152;0.462244;-0.006753
0.162015;0.008653;0.007259;0.006523;0.008663;0.008953;0.008925;0.009589;0.011206;0.010632;0.008978;0.009693;0.009666;4236.321886;0.460970;-0.006897
0.162115;0.008597;0.007196;0.006405;0.008522;0.008760;0.008689;0.009311;0.010998;0.010444;0.008946;0.009600;0.009653;4173.292898;0.461493;-0.007006
0.162215;0.008587;0.007200;0.006485;0.008603;0.008873;0.008890;0.009557;0.011249;0.010605;0.008964;0.009609;0.009631;4217.348015;0.460872;-0.007044
0.162315;0.008538;0.007167;0.006414;0.008526;0.008746;0.008687;0.009401;0.011089;0.010409;0.008943;0.009556;0.009631;4172.736971;0.461265;-0.007049
0.162415;0.008563;0.007222;0.006487;0.008616;0.008844;0.008782;0.009620;0.011214;0.010525;0.008914;0.009583;0.009633;4207.653139;0.460926;-0.006950
0.162515;0.008775;0.007461;0.006767;0.008983;0.009313;0.009317;0.010275;0.011706;0.011051;0.009275;0.009910;0.009870;4390.705630;0.460171;-0.006948
0.162615;0.008589;0.007193;0.006388;0.008561;0.008765;0.008564;0.009524;0.011017;0.010459;0.008876;0.009609;0.009689;4177.616386;0.461402;-0.007036
0.162715;0.008788;0.007429;0.006673;0.008910;0.009192;0.009086;0.010085;0.011567;0.010914;0.009222;0.009885;0.009884;4349.095489;0.460630;-0.006998
0.162815;0.008554;0.007170;0.006379;0.008566;0.008727;0.008540;0.009448;0.010989;0.010386;0.008796;0.009556;0.009674;4160.124533;0.461424;-0.006921
0.162915;0.008747;0.007402;0.006648;0.008834;0.009034;0.009026;0.009861;0.011420;0.010758;0.009091;0.009785;0.009843;4302.935589;0.460884;-0.006848
0.163015;0.008486;0.007083;0.006332;0.008475;0.008599;0.008576;0.009316;0.010934;0.010383;0.008704;0.009477;0.009570;4127.038984;0.461337;-0.007016
0.163115;0.008669;0.007304;0.006526;0.008681;0.008847;0.008887;0.009573;0.011234;0.010651;0.008969;0.009679;0.009765;4238.049508;0.461169;-0.006953
0.163215;0.008450;0.007063;0.006275;0.008392;0.008505;0.008413;0.009049;0.010779;0.010174;0.008614;0.009382;0.009527;4075.866891;0.461726;-0.006856
0.163315;0.008487;0.007137;0.006386;0.008596;0.008816;0.008816;0.009513;0.011197;0.010485;0.008759;0.009491;0.009548;4177.563996;0.460704;-0.006907
0.163415;0.008690;0.007367;0.006598;0.008864;0.009110;0.009128;0.009872;0.011477;0.010667;0.009083;0.009679;0.009797;4298.330835;0.460539;-0.006719
0.163515;0.008635;0.007238;0.006440;0.008643;0.008842;0.008747;0.009485;0.011056;0.010408;0.008851;0.009584;0.009705;4193.253452;0.461282;-0.006712
0.163615;0.008827;0.007480;0.006711;0.008961;0.009227;0.009184;0.009959;0.011456;0.010746;0.009142;0.009830;0.009927;4341.899002;0.460774;-0.006540
0.163715;0.008661;0.007256;0.006475;0.008656;0.008845;0.008694;0.009426;0.010988;0.010380;0.008787;0.009591;0.009711;4186.870706;0.461451;-0.006548
0.163815;0.008804;0.007515;0.006747;0.009017;0.009286;0.009298;0.010067;0.011621;0.010838;0.009215;0.009790;0.009942;4368.733381;0.460465;-0.006583
0.163915;0.008611;0.007182;0.006398;0.008569;0.008728;0.008643;0.009319;0.010991;0.010414;0.008804;0.009545;0.009678;4163.951286;0.461496;-0.006847
0.164015;0.008754;0.007404;0.006679;0.008893;0.009150;0.009215;0.009909;0.011552;0.010857;0.009106;0.009759;0.009853;4329.499664;0.460537;-0.006788
0.164115;0.008223;0.006837;0.006089;0.008300;0.008467;0.008457;0.009142;0.010796;0.010172;0.008418;0.009158;0.009382;4029.981781;0.460916;-0.007071
0.164215;0.008344;0.007022;0.006343;0.008648;0.008918;0.009072;0.009829;0.011357;0.010535;0.008682;0.009349;0.009524;4192.816859;0.459728;-0.006910
0.164315;0.008521;0.007219;0.006633;0.009061;0.009469;0.009800;0.010669;0.012020;0.011043;0.009031;0.009627;0.009709;4394.641232;0.458460;-0.006855
0.164415;0.008268;0.006903;0.006296;0.008724;0.009076;0.009265;0.010206;0.011576;0.010547;0.008682;0.009293;0.009471;4219.441388;0.458802;-0.006975
0.164515;0.008380;0.007060;0.006501;0.008964;0.009393;0.009619;0.010622;0.011895;0.010810;0.008848;0.009456;0.009580;4329.415550;0.458270;-0.006801
0.164615;0.008293;0.006914;0.006303;0.008725;0.009063;0.009147;0.010136;0.011483;0.010476;0.008669;0.009317;0.009499;4208.398843;0.459092;-0.006885
0.164715;0.008448;0.007139;0.006538;0.008937;0.009276;0.009385;0.010304;0.011635;0.010692;0.008802;0.009467;0.009643;4295.758116;0.459095;-0.006567
0.164815;0.008383;0.007051;0.006464;0.008856;0.009164;0.009255;0.010115;0.011498;0.010548;0.008720;0.009379;0.009624;4248.730683;0.459297;-0.006561
0.164915;0.008306;0.006995;0.006464;0.008855;0.009233;0.009454;0.010292;0.011696;0.010615;0.008690;0.009304;0.009529;4263.309426;0.458599;-0.006629
0.165015;0.008405;0.007170;0.006733;0.009241;0.009800;0.010250;0.011025;0.012291;0.011123;0.008937;0.009486;0.009637;4445.092206;0.457223;-0.006445
0.165115;0.008217;0.006837;0.006298;0.008729;0.009150;0.009417;0.010150;0.011614;0.010462;0.008607;0.009162;0.009427;4210.225401;0.458444;-0.006744
0.165215;0.007725;0.006222;0.005544;0.007691;0.007832;0.007732;0.008304;0.009966;0.009224;0.007655;0.008481;0.008829;3709.007928;0.461324;-0.006934
0.165315;0.007144;0.005577;0.004819;0.006763;0.006692;0.006301;0.006778;0.008539;0.008079;0.006690;0.007788;0.008180;3247.260116;0.463911;-0.007111
0.165415;0.006454;0.004838;0.004094;0.005893;0.005655;0.005012;0.005462;0.007247;0.006992;0.005717;0.006980;0.007432;2796.231052;0.466186;-0.007347
0.165515;0.005654;0.003983;0.003287;0.004992;0.004635;0.003815;0.004249;0.006056;0.005971;0.004708;0.006123;0.006578;2339.428218;0.468357;-0.008078
0.165615;0.004767;0.003102;0.002515;0.004176;0.003764;0.002824;0.003254;0.005090;0.005121;0.003794;0.005241;0.005655;1920.752616;0.469733;-0.009366
0.165715;0.003992;0.002385;0.001960;0.003656;0.003305;0.002421;0.002907;0.004690;0.004637;0.003187;0.004508;0.004869;1656.427667;0.467929;-0.010920
0.165815;0.002823;0.001052;0.000652;0.002198;0.001639;0.000424;0.000697;0.002586;0.002870;0.001587;0.003191;0.003660;910.775308;0.481761;-0.016083
0.165915;0.002075;0.000370;0.000003;0.001466;0.000868;-0.000377;-0.000188;0.001649;0.001973;0.000609;0.002327;0.002837;530.339636;0.496112;-0.022371
0.166015;0.001185;-0.000535;-0.000693;0.000835;0.000288;-0.000934;-0.000758;0.001089;0.001407;-0.000080;0.001614;0.001986;210.522326;0.528033;-0.060303
0.166115;0.000605;-0.001081;-0.001143;0.000378;-0.000173;-0.001450;-0.001347;0.000509;0.000966;-0.000483;0.001259;0.001476;-18.873806;-0.275516;0.693806
0.166215;0.000086;-0.001608;-0.001667;-0.000281;-0.000867;-0.002143;-0.001973;-0.000116;0.000362;-0.001057;0.000757;0.000949;-294.465556;0.410198;0.045530
0.166315;-0.000565;-0.001963;-0.001861;-0.000435;-0.000906;-0.002231;-0.002090;-0.000340;0.000022;-0.001509;-0.000097;-0.000072;-469.349052;0.446710;0.020693
0.166415;-0.001220;-0.002340;-0.002056;-0.000598;-0.001032;-0.002405;-0.002254;-0.000579;-0.000276;-0.001950;-0.000779;-0.001016;-642.975447;0.461293;0.010930
0.166515;-0.001729;-0.002605;-0.002175;-0.000689;-0.001106;-0.002483;-0.002358;-0.000714;-0.000433;-0.002228;-0.001297;-0.001786;-763.736688;0.468893;0.006758
0.166615;-0.002132;-0.002755;-0.002218;-0.000712;-0.001107;-0.002464;-0.002383;-0.000755;-0.000493;-0.002379;-0.001715;-0.002502;-842.038952;0.474811;0.004177
0.166715;-0.001182;-0.002196;-0.001925;-0.000506;-0.000853;-0.002144;-0.002060;-0.000390;0.000006;-0.001613;-0.000384;-0.000952;-553.176666;0.462167;0.016357
0.166815;-0.000060;-0.001340;-0.001334;0.000054;-0.000321;-0.001487;-0.001409;0.000306;0.000799;-0.000501;0.001065;0.000935;-128.316141;0.385489;0.112005
0.166915;0.000177;-0.001136;-0.001166;0.000250;-0.000186;-0.001332;-0.001258;0.000479;0.000923;-0.000292;0.001290;0.001213;-40.402658;0.187592;0.357532
0.167015;0.000267;-0.001047;-0.001094;0.000333;-0.000157;-0.001275;-0.001203;0.000533;0.000954;-0.000206;0.001367;0.001305;-8.700280;-0.876827;1.649410
0.167115;0.000296;-0.001004;-0.001064;0.000365;-0.000157;-0.001260;-0.001160;0.000549;0.000967;-0.000150;0.001410;0.001326;4.562597;3.063323;-3.163296
0.167215;0.000303;-0.000976;-0.001056;0.000369;-0.000164;-0.001267;-0.001117;0.000553;0.000974;-0.000101;0.001447;0.001330;11.442564;1.511804;-1.283320
0.167315;0.000296;-0.000959;-0.001061;0.000358;-0.000183;-0.001285;-0.001080;0.000560;0.000971;-0.000062;0.001474;0.001318;13.530284;1.354194;-1.109560
0.167415;0.000289;-0.000948;-0.001063;0.000352;-0.000194;-0.001309;-0.001045;0.000575;0.000963;-0.000038;0.001493;0.001313;15.123463;1.261590;-1.007564
0.167515;0.000275;-0.000949;-0.001064;0.000347;-0.000203;-0.001326;-0.001009;0.000586;0.000955;-0.000026;0.001506;0.001322;16.080929;1.211918;-0.959842
0.167615;0.000262;-0.000949;-0.001063;0.000342;-0.000212;-0.001333;-0.000986;0.000583;0.000952;-0.000018;0.001508;0.001331;16.206383;1.204845;-0.958465
0.167715;0.000258;-0.000948;-0.001059;0.000346;-0.000218;-0.001327;-0.000979;0.000576;0.000944;-0.000012;0.001499;0.001338;16.213076;1.204124;-0.954999
0.167815;0.000242;-0.000949;-0.001052;0.000344;-0.000226;-0.001322;-0.000980;0.000576;0.000941;0.000004;0.001493;0.001340;16.029651;1.210516;-0.969061
0.167915;0.000229;-0.000946;-0.001045;0.000327;-0.000257;-0.001324;-0.000980;0.000575;0.000937;0.000020;0.001492;0.001329;13.911569;1.328359;-1.126986
0.168015;0.000223;-0.000941;-0.001031;0.000314;-0.000282;-0.001330;-0.000967;0.000570;0.000928;0.000051;0.001491;0.001315;13.248061;1.375473;-1.192572
0.168115;0.000222;-0.000937;-0.001021;0.000301;-0.000296;-0.001339;-0.000943;0.000555;0.000914;0.000092;0.001492;0.001297;13.142768;1.385525;-1.210350
0.168215;0.000209;-0.000938;-0.001025;0.000277;-0.000302;-0.001348;-0.000921;0.000543;0.000908;0.000133;0.001504;0.001277;12.359333;1.442335;-1.308107
0.168315;0.000217;-0.000930;-0.001032;0.000254;-0.000304;-0.001336;-0.000923;0.000525;0.000888;0.000159;0.001500;0.001244;10.229237;1.645256;-1.581183
0.168415;0.000216;-0.000927;-0.001035;0.000248;-0.000303;-0.001316;-0.000940;0.000502;0.000871;0.000174;0.001493;0.001238;8.593815;1.876055;-1.870348
0.168515;0.000211;-0.000925;-0.001025;0.000252;-0.000300;-0.001292;-0.000962;0.000487;0.000847;0.000186;0.001484;0.001241;7.947078;1.995370;-1.997212
0.168615;0.000196;-0.000923;-0.001009;0.000256;-0.000301;-0.001284;-0.000964;0.000477;0.000831;0.000187;0.001483;0.001253;7.911646;2.005803;-1.988195
0.168715;0.000190;-0.000913;-0.000985;0.000262;-0.000307;-0.001281;-0.000951;0.000470;0.000822;0.000188;0.001482;0.001261;9.313816;1.777209;-1.673578
0.168815;0.000180;-0.000904;-0.000965;0.000259;-0.000320;-0.001283;-0.000921;0.000467;0.000824;0.000201;0.001486;0.001269;11.435573;1.533797;-1.367987
0.168915;0.000162;-0.000896;-0.000966;0.000236;-0.000349;-0.001291;-0.000895;0.000464;0.000837;0.000226;0.001499;0.001259;11.173925;1.559498;-1.430241
0.169015;0.000159;-0.000887;-0.000980;0.000211;-0.000376;-0.001300;-0.000876;0.000457;0.000835;0.000258;0.001501;0.001243;9.568384;1.749298;-1.699976
0.169115;0.000141;-0.000889;-0.001002;0.000188;-0.000402;-0.001323;-0.000852;0.000451;0.000833;0.000297;0.001513;0.001234;7.345301;2.144393;-2.272861
0.169215;0.000136;-0.000893;-0.001022;0.000169;-0.000429;-0.001336;-0.000829;0.000448;0.000823;0.000322;0.001517;0.001228;5.254132;2.820457;-3.236093
0.169315;0.000132;-0.000891;-0.001028;0.000151;-0.000450;-0.001334;-0.000814;0.000447;0.000817;0.000345;0.001519;0.001215;4.242860;3.377718;-4.054832
0.169415;0.000131;-0.000880;-0.001013;0.000142;-0.000437;-0.001317;-0.000817;0.000442;0.000806;0.000367;0.001507;0.001208;5.358855;2.763057;-3.189196
0.169515;0.000122;-0.000872;-0.000989;0.000131;-0.000423;-0.001290;-0.000834;0.000434;0.000800;0.000379;0.001498;0.001212;6.547700;2.342775;-2.585626
0.169615;0.000120;-0.000864;-0.000965;0.000121;-0.000420;-0.001255;-0.000860;0.000426;0.000788;0.000387;0.001486;0.001220;7.154933;2.188838;-2.340633
0.169715;0.000123;-0.000860;-0.000948;0.000114;-0.000421;-0.001228;-0.000876;0.000417;0.000767;0.000397;0.001479;0.001226;7.385379;2.143269;-2.245371
0.169815;0.000125;-0.000863;-0.000936;0.000111;-0.000424;-0.001211;-0.000867;0.000399;0.000747;0.000415;0.001478;0.001232;7.931448;2.032127;-2.081270
0.169915;0.000116;-0.000870;-0.000937;0.000098;-0.000435;-0.001209;-0.000849;0.000373;0.000738;0.000447;0.001488;0.001225;7.180592;2.199374;-2.320674
0.170015;0.000126;-0.000858;-0.000933;0.000094;-0.000424;-0.001196;-0.000853;0.000345;0.000728;0.000483;0.001487;0.001189;7.285904;2.173717;-2.272770
0.170115;0.000119;-0.000853;-0.000933;0.000085;-0.000417;-0.001170;-0.000865;0.000331;0.000727;0.000506;0.001494;0.001172;7.633273;2.089351;-2.171514
0.170215;0.000109;-0.000842;-0.000927;0.000074;-0.000417;-0.001133;-0.000891;0.000323;0.000725;0.000514;0.001500;0.001161;7.632974;2.086041;-2.164865
0.170315;0.000099;-0.000829;-0.000920;0.000060;-0.000417;-0.001089;-0.000914;0.000318;0.000713;0.000527;0.001499;0.001155;7.879899;2.029475;-2.085917
0.170415;0.000097;-0.000819;-0.000912;0.000059;-0.000417;-0.001051;-0.000926;0.000299;0.000698;0.000529;0.001490;0.001164;8.191235;1.971480;-1.981642
0.170515;0.000089;-0.000814;-0.000911;0.000055;-0.000436;-0.001034;-0.000928;0.000288;0.000689;0.000539;0.001488;0.001171;7.620943;2.091128;-2.132137
0.170615;0.000082;-0.000809;-0.000910;0.000054;-0.000443;-0.001031;-0.000928;0.000293;0.000680;0.000558;0.001490;0.001173;8.139310;1.990318;-2.004012
0.170715;0.000070;-0.000806;-0.000909;0.000047;-0.000441;-0.001036;-0.000923;0.000297;0.000677;0.000575;0.001499;0.001180;8.936089;1.856997;-1.837725
0.170815;0.000068;-0.000801;-0.000905;0.000043;-0.000436;-0.001036;-0.000898;0.000294;0.000664;0.000601;0.001503;0.001186;11.000335;1.594686;-1.498026
0.170915;0.000068;-0.000798;-0.000908;0.000025;-0.000442;-0.001032;-0.000862;0.000294;0.000651;0.000639;0.001509;0.001178;12.479257;1.455069;-1.337642
0.171015;0.000059;-0.000801;-0.000915;-0.000002;-0.000460;-0.001037;-0.000823;0.000290;0.000647;0.000666;0.001517;0.001166;11.908702;1.495871;-1.426519
0.171115;0.000061;-0.000799;-0.000915;-0.000027;-0.000479;-0.001035;-0.000794;0.000287;0.000638;0.000691;0.001519;0.001145;11.344954;1.542957;-1.514306
0.171216;0.000058;-0.000799;-0.000910;-0.000049;-0.000495;-0.001033;-0.000788;0.000282;0.000630;0.000716;0.001520;0.001132;10.311989;1.653565;-1.680437
0.171316;0.000050;-0.000795;-0.000904;-0.000066;-0.000497;-0.001025;-0.000809;0.000273;0.000638;0.000734;0.001521;0.001120;9.394555;1.774815;-1.851918
0.171416;0.000049;-0.000785;-0.000890;-0.000069;-0.000482;-0.001004;-0.000831;0.000267;0.000639;0.000733;0.001514;0.001126;10.391596;1.651224;-1.658325
0.171516;0.000058;-0.000776;-0.000876;-0.000072;-0.000468;-0.000970;-0.000841;0.000264;0.000630;0.000732;0.001509;0.001126;12.262070;1.466401;-1.388562
0.171616;0.000062;-0.000772;-0.000866;-0.000076;-0.000461;-0.000934;-0.000834;0.000251;0.000616;0.000735;0.001510;0.001125;13.915128;1.340657;-1.212720
0.171716;0.000063;-0.000767;-0.000860;-0.000076;-0.000459;-0.000902;-0.000814;0.000226;0.000604;0.000755;0.001514;0.001119;15.689362;1.236895;-1.070329
0.171816;0.000054;-0.000762;-0.000858;-0.000078;-0.000458;-0.000894;-0.000806;0.000200;0.000596;0.000783;0.001527;0.001116;16.311481;1.210289;-1.031425
0.171916;0.000051;-0.000751;-0.000855;-0.000087;-0.000458;-0.000893;-0.000813;0.000198;0.000582;0.000820;0.001539;0.001097;16.747892;1.194789;-1.009013
0.172016;0.000046;-0.000742;-0.000856;-0.000096;-0.000462;-0.000890;-0.000819;0.000206;0.000573;0.000847;0.001546;0.001089;17.141572;1.180304;-0.992033
0.172116;0.000029;-0.000739;-0.000857;-0.000114;-0.000477;-0.000895;-0.000803;0.000216;0.000571;0.000869;0.001554;0.001091;17.315309;1.172174;-0.996942
0.172216;0.000017;-0.000739;-0.000856;-0.000140;-0.000491;-0.000895;-0.000781;0.000224;0.000563;0.000886;0.001551;0.001090;16.668259;1.195876;-1.047907
0.172316;0.000005;-0.000735;-0.000855;-0.000169;-0.000510;-0.000893;-0.000758;0.000238;0.000557;0.000902;0.001546;0.001079;15.876466;1.225481;-1.113329
